	6	9	10	12	23	17	22	24	28	32	13	15	26	33	34	16	27	31
6	0.0	0.439468277016496	0.6079414773585474	0.2562168402432642	0.6686746243876911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.439468277016496	0.0	-0.2298661695361345	0.0	0.500964816328505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.6079414773585474	-0.2298661695361345	0.0	0.0	0.43870910016373954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.2562168402432642	0.0	0.0	0.0	0.5466392126728745	0.18268670952337976	0.14416417749166102	0.49297743045489617	0.09680194535906947	0.6932642463835326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.6686746243876911	0.500964816328505	0.43870910016373954	0.5466392126728745	0.0	0.0	0.0	-0.09635306761719437	0.0	0.0	0.0	0.0	0.1282038668495839	0.0	0.0	0.0	0.0	0.18936448702131659
17	0.0	0.0	0.0	0.18268670952337976	0.0	0.0	0.0	0.0	0.0982582970387961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6622022149851896	0.0
22	0.0	0.0	0.0	0.14416417749166102	0.0	0.0	0.0	0.4972795957029821	-0.04565733103771727	0.3628599615842331	0.0	0.9782762399639047	0.0	0.0	0.0	0.6424099150544971	-0.12242260067434449	0.4832181362005381
24	0.0	0.0	0.0	0.49297743045489617	-0.09635306761719437	0.0	0.4972795957029821	0.0	0.6109934555624109	0.081943981719661	0.0	0.0	0.1242705884415975	0.0	0.0	0.0	0.0	0.1371761948658036
28	0.0	0.0	0.0	0.09680194535906947	0.0	0.0982582970387961	-0.04565733103771727	0.6109934555624109	0.0	0.5714843976581515	0.0	0.0	0.0	0.0	0.0	1.0461363230016123	0.09154886672119122	0.6376699869776012
32	0.0	0.0	0.0	0.6932642463835326	0.0	0.0	0.3628599615842331	0.081943981719661	0.5714843976581515	0.0	0.0	0.0	-0.21450032514026215	-0.019932940962122003	0.07273439426411854	1.1190494761593985	0.0	-0.18787662834247973
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030157692245624923	0.19102134358483808	0.009030673922075794	0.33555439260055997	0.0	0.0	0.0
15	0.0	0.0	0.0	0.0	0.0	0.0	0.9782762399639047	0.0	0.0	0.0	0.030157692245624923	0.0	0.0	0.6080123932329691	0.0	0.17466895303451924	0.9816695389828389	0.0
26	0.0	0.0	0.0	0.0	0.1282038668495839	0.0	0.0	0.1242705884415975	0.0	-0.21450032514026215	0.19102134358483808	0.0	0.0	0.005574765987161834	0.0022444295470362974	0.0	0.0	-0.18340948864125445
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.019932940962122003	0.009030673922075794	0.6080123932329691	0.005574765987161834	0.0	-0.16663329968379412	0.5745669266195723	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07273439426411854	0.33555439260055997	0.0	0.0022444295470362974	-0.16663329968379412	0.0	0.0	0.0	0.23756855192444756
16	0.0	0.0	0.0	0.0	0.0	0.0	0.6424099150544971	0.0	1.0461363230016123	1.1190494761593985	0.0	0.17466895303451924	0.0	0.5745669266195723	0.0	0.0	0.6428470152607557	0.0
27	0.0	0.0	0.0	0.0	0.0	0.6622022149851896	-0.12242260067434449	0.0	0.09154886672119122	0.0	0.0	0.9816695389828389	0.0	0.0	0.0	0.6428470152607557	0.0	0.0
31	0.0	0.0	0.0	0.0	0.18936448702131659	0.0	0.4832181362005381	0.1371761948658036	0.6376699869776012	-0.18787662834247973	0.0	0.0	-0.18340948864125445	0.0	0.23756855192444756	0.0	0.0	0.0
