	7	8	10	18	22	24	42	52	53	21	38	11	14	27	33	46	55	41	20	34	37	43	44	39	51	49	57	63	31	54	62	61	64
7	0.0	0.11297623656609568	0.5992357799011381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.11297623656609568	0.0	0.7006209865644687	0.9050204129136111	0.6315805582838598	0.6336526986897398	0.6414700020449174	0.3377232161727718	0.4013810652349725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.5992357799011381	0.7006209865644687	0.0	0.0	0.04183792602687639	0.15249181346397056	0.0	0.0	0.0	-0.018683773873049203	0.5590201780245724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.9050204129136111	0.0	0.0	0.0	0.0	0.026628034623867092	0.0	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.07732347155942629	0.0	0.0	0.04668775803834345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.6315805582838598	0.04183792602687639	0.0	0.0	-0.09269563815159378	0.0	0.0	0.0	-0.09762514378850531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.6336526986897398	0.15249181346397056	0.0	-0.09269563815159378	0.0	0.0	0.10106358572079986	0.0	0.030395086943150615	0.2953858015523695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.057294385352583896	-0.013669026250846567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	0.0	0.6414700020449174	0.0	0.026628034623867092	0.0	0.0	0.0	0.0	1.095881262748444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03389053326757998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	0.0	0.3377232161727718	0.0	0.0	0.0	0.10106358572079986	0.0	0.0	0.00976808357696704	0.0	-0.04174426835390972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.052268902754968594	0.0	0.0	0.0	0.0	-0.062191336703122505	0.0	0.0	0.0
53	0.0	0.4013810652349725	0.0	0.0	0.0	0.0	1.095881262748444	0.00976808357696704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1038733210808147	0.5593371323155538	0.8342985136974065	-0.05988156987676205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.012917011626485	0.02489682110326588	0.0	0.0	0.0
21	0.0	0.0	-0.018683773873049203	0.0	-0.09762514378850531	0.030395086943150615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.0	0.0	0.5590201780245724	0.0	0.0	0.2953858015523695	0.0	-0.04174426835390972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1082079095594076	0.0	0.0	0.17955409870315542	0.1284259196409644	0.0	0.0	0.0	0.0	-0.04974585247409263	0.0	0.0	0.0
11	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7816324290386778	1.288107061399805	0.14933573052180538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7816324290386778	0.0	0.40481137451395743	0.0	0.164302669922062	0.04808962378291265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.288107061399805	0.40481137451395743	0.0	1.2348265045564881	0.07674684312765295	0.0	0.0	1.2401020994832423	0.0	0.0	0.8134814913295311	0.0	0.0	0.0	0.15660417314504238	0.6276982263289015	0.3871143491969697	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.07732347155942629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14933573052180538	0.0	1.2348265045564881	0.0	0.0	0.0	0.08366721405489616	0.47711764427797704	0.03573522250038134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05228761730813777	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164302669922062	0.07674684312765295	0.0	0.0	0.21244509705317197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.008145165136815097	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04808962378291265	0.0	0.0	0.21244509705317197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017753699254481725	0.0	0.09602643887967133	0.0	0.0	0.09814011491971059	0.08204068699562812	0.0
41	0.0	0.0	0.0	0.04668775803834345	0.0	0.0	-0.03389053326757998	0.0	1.1038733210808147	0.0	0.0	0.0	0.0	0.0	0.08366721405489616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03557063053885957	0.0	0.0	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5593371323155538	0.0	0.0	0.0	0.0	1.2401020994832423	0.47711764427797704	0.0	0.0	0.0	0.0	0.3276460844043227	0.3043639769693111	0.1535552941648293	0.08500058460056586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8342985136974065	0.0	0.0	0.0	0.0	0.0	0.03573522250038134	0.0	0.0	0.0	0.3276460844043227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14345460932916346	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05988156987676205	0.0	-0.1082079095594076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3043639769693111	0.0	0.0	0.0	0.6418569917258246	0.0	0.0	0.0	0.0	0.0	0.0	-0.04335440512566936	0.0	0.0	0.0
43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8134814913295311	0.0	0.0	0.0	0.0	0.1535552941648293	0.0	0.0	0.0	-0.053701769806255684	0.0	0.0	0.0	0.0700989070653133	0.0	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08500058460056586	0.0	0.6418569917258246	-0.053701769806255684	0.0	0.0	0.0	0.0	0.1074839853239766	0.0	0.0	0.0	0.39011383638862135	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0	-0.057294385352583896	0.0	0.0	0.0	0.0	0.17955409870315542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06406350314453935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	-0.013669026250846567	0.0	-0.052268902754968594	0.0	0.0	0.1284259196409644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06406350314453935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15660417314504238	0.0	-0.008145165136815097	-0.017753699254481725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025258225956417385	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6276982263289015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0700989070653133	0.1074839853239766	0.0	0.0	0.0	0.0	0.02563985568507654	0.0	0.0	0.14803906539644582	0.017129648359401853	-0.08559332973465535
63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3871143491969697	0.0	0.0	0.09602643887967133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025258225956417385	0.02563985568507654	0.0	0.0	0.0	0.0	0.03248356281565244	-0.053794191531879074
31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.012917011626485	0.0	0.0	0.0	0.0	0.0	0.05228761730813777	0.0	0.0	-0.03557063053885957	0.0	0.14345460932916346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.062191336703122505	0.02489682110326588	0.0	-0.04974585247409263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04335440512566936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09814011491971059	0.0	0.0	0.0	0.0	0.0	0.39011383638862135	0.0	0.0	0.0	0.14803906539644582	0.0	0.0	0.0	0.0	0.05118398545404206	0.0
61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08204068699562812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017129648359401853	0.03248356281565244	0.0	0.0	0.05118398545404206	0.0	-0.044690259730457926
64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08559332973465535	-0.053794191531879074	0.0	0.0	0.0	-0.044690259730457926	0.0
