	7	8	9	18	22	23	24	33	34	39	51	11	27	41	47	13	37	44	49	56	20	32	35	45	38	53	55	48	52
7	0.0	0.11297623656609568	0.7044422538178208	0.9050204129136111	0.6336526986897398	0.6958437121827522	0.6315805582838598	0.560065528111673	0.6451299533458833	0.3348099261784638	0.4013810652349725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.11297623656609568	0.0	0.6077036561479006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.7044422538178208	0.6077036561479006	0.0	0.0	0.0	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.9050204129136111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04855143155467366	0.0	0.0	0.004603559047836006	0.0	0.0	0.07459570361427897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.6336526986897398	0.0	0.0	0.0	0.0	0.023386445317437637	-0.09269563815159378	0.0	0.0	0.16825972029325123	0.0	0.0	0.0	0.0	0.0	0.0	0.2870699713135944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05904428269675867	0.0	0.0	0.0	0.0
23	0.6958437121827522	0.0	-0.0030400462571663345	0.0	0.023386445317437637	0.0	-0.1036749951300465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.6315805582838598	0.0	0.0	0.0	-0.09269563815159378	-0.1036749951300465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.560065528111673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.036747690533246884	0.0	1.012917011626485	0.0	0.0	0.0	0.07426168683076337	0.0	0.0	0.0	0.0	0.0	0.0	0.14345460932916346	0.0	0.0	0.0	0.0	0.0	0.03500051228199595	0.0
34	0.6451299533458833	0.0	0.0	0.04855143155467366	0.0	0.0	0.0	-0.036747690533246884	0.0	0.0	0.0	0.0	0.0	0.0	0.0941436016891311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.3348099261784638	0.0	0.0	0.0	0.16825972029325123	0.0	0.0	0.0	0.0	0.0	-0.021019413997947115	0.0	0.0	0.0	0.0	0.0	-0.07650849242465269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014171671029569885	0.0	0.0	0.0	-0.07876556279233156
51	0.4013810652349725	0.0	0.0	0.0	0.0	0.0	0.0	1.012917011626485	0.0	-0.021019413997947115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8342985136974065	0.0	0.007685582706175198	0.0	0.0	0.0	0.0	0.02489682110326588
11	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.288107061399805	0.4418506077888714	0.1455831818838548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.288107061399805	0.0	1.4018143319240037	0.0	0.40481137451395743	0.0	0.07674684312765295	0.11768640716910395	0.0	0.0	0.0	0.0	0.0	0.0	0.6276982263289015	0.41784462299345837	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4418506077888714	1.4018143319240037	0.0	0.033811404445765296	0.0	0.0	0.0	0.0	0.0	0.4399285747023753	0.030369858411360397	0.5281574669634019	0.0	0.0	0.6158010621273206	0.0	0.07899516830973317	0.0
47	0.0	0.0	0.0	0.07459570361427897	0.0	0.0	0.0	0.07426168683076337	0.0941436016891311	0.0	0.0	0.1455831818838548	0.0	0.033811404445765296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027387307418919656	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40481137451395743	0.0	0.0	0.0	2.1044399595189187	0.164302669922062	0.09041926625545005	0.5112645387749791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.0	0.2870699713135944	0.0	0.0	0.0	0.0	-0.07650849242465269	0.0	0.0	0.0	0.0	0.0	2.1044399595189187	0.0	0.0	0.0	1.402166742300988	0.0	0.0	0.9458147261534462	-0.07241882841750069	0.08243702301657922	0.0	0.0	0.0	-0.05287007610540473
44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07674684312765295	0.0	0.0	0.164302669922062	0.0	0.0	-0.04104847438559217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11768640716910395	0.0	0.0	0.09041926625545005	0.0	-0.04104847438559217	0.0	0.10000931118188243	0.0	0.0	0.0	0.0	0.0	0.0	0.04982747562759668	0.0	0.0
56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5112645387749791	1.402166742300988	0.0	0.10000931118188243	0.0	0.0	0.0	0.12594237648055168	0.0	0.0	0.009162659524881878	-0.05537694116678268	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4399285747023753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3276460844043227	0.12246643137071006	0.40696656701241285	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14345460932916346	0.0	0.0	0.8342985136974065	0.0	0.0	0.030369858411360397	0.0	0.0	0.0	0.0	0.0	0.0	0.3276460844043227	0.0	0.0	0.7719134461747487	0.0	0.0	0.0	0.010059693648226287	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5281574669634019	0.0	0.0	0.9458147261534462	0.0	0.0	0.12594237648055168	0.12246643137071006	0.0	0.0	0.7286343332833551	0.0	0.07500486096262077	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007685582706175198	0.0	0.0	0.0	0.0	0.0	-0.07241882841750069	0.0	0.0	0.0	0.40696656701241285	0.7719134461747487	0.7286343332833551	0.0	0.0	0.0	0.0	0.0	-0.04826331767223804
38	0.0	0.0	0.0	0.0	-0.05904428269675867	0.0	0.0	0.0	0.0	0.014171671029569885	0.0	0.0	0.0	0.0	0.0	0.0	0.08243702301657922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6276982263289015	0.6158010621273206	0.0	0.0	0.0	0.0	0.0	0.009162659524881878	0.0	0.0	0.07500486096262077	0.0	0.0	0.0	-0.08185194982881933	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41784462299345837	0.0	0.0	0.0	0.0	0.0	0.04982747562759668	-0.05537694116678268	0.0	0.0	0.0	0.0	0.0	-0.08185194982881933	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03500051228199595	0.0	0.0	0.0	0.0	0.0	0.07899516830973317	0.027387307418919656	0.0	0.0	0.0	0.0	0.0	0.0	0.010059693648226287	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07876556279233156	0.02489682110326588	0.0	0.0	0.0	0.0	0.0	-0.05287007610540473	0.0	0.0	0.0	0.0	0.0	0.0	-0.04826331767223804	0.0	0.0	0.0	0.0	0.0
