	7	8	10	18	21	22	30	31	32	11	20	26	13	27	40	41	52	35	37	38	23	36	44	45	49	50	51
7	0.0	0.11297623656609568	0.6077036561479006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.11297623656609568	0.0	0.7044422538178208	0.9050204129136111	0.6958437121827522	0.6342626152527476	0.3467000333176587	0.560065528111673	0.6451299533458833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.6077036561479006	0.7044422538178208	0.0	0.0	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.9050204129136111	0.0	0.0	0.0	0.0	0.0	0.0	0.04855143155467366	0.004603559047836006	0.0	0.07485581456842365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	0.0	0.6958437121827522	-0.0030400462571663345	0.0	0.0	-0.08725259559583012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15160049049960214	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.6342626152527476	0.0	0.0	-0.08725259559583012	0.0	0.010076605275830208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05888423598057263	0.0	0.0	0.0	0.0	0.0	0.0
30	0.0	0.3467000333176587	0.0	0.0	0.0	0.010076605275830208	0.0	1.028966038425876	0.0	0.0	0.0	0.8845347189672865	0.0	0.0	0.0	0.0	0.0	0.006329619924824614	0.0	0.0	-0.0535630495959661	-0.049747676450692946	0.0	0.0	0.0	0.0	0.0
31	0.0	0.560065528111673	0.0	0.0	0.0	0.0	1.028966038425876	0.0	-0.036747690533246884	0.0	0.0	0.049723937153638785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.6451299533458833	0.0	0.04855143155467366	0.0	0.0	0.0	-0.036747690533246884	0.0	0.0	0.0	0.07945262263564828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.0	0.8067216990997417	0.14693270443236955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8067216990997417	0.0	0.46363351117339546	0.0	1.2401020994832423	0.0	0.0	0.0	0.3043639769693111	0.018032772627391447	0.17445582727655815	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.07485581456842365	0.0	0.0	0.8845347189672865	0.049723937153638785	0.07945262263564828	0.14693270443236955	0.46363351117339546	0.0	0.0	0.0	0.0	0.0	0.0	0.8489956581699596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40481137451395743	0.164302669922062	0.07924630745328048	0.47054277488698937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2401020994832423	0.0	0.40481137451395743	0.0	0.07674684312765295	0.12551033698615946	0.0	0.0	0.0	0.8258989362725013	0.0	0.0	0.19902925870757004	0.6276982263289015	0.40305558245692474	0.0	0.0
40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164302669922062	0.07674684312765295	0.0	-0.03923900129569802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07924630745328048	0.12551033698615946	-0.03923900129569802	0.0	0.0721166773186655	0.0	0.0	0.0	0.0	0.0	0.003350102183322823	0.0	0.011945798680525505	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47054277488698937	0.0	0.0	0.0721166773186655	0.0	0.0	0.25239268950802873	0.0	0.0	0.0	0.0	-0.018173617564691158	0.05247199269797609	0.0	-0.05235344402787012
35	0.0	0.0	0.0	0.0	0.0	0.0	0.006329619924824614	0.0	0.0	0.0	0.3043639769693111	0.8489956581699596	0.0	0.0	0.0	0.0	0.0	0.0	0.5685678182077911	0.0	0.3836557293238813	-0.1082079095594076	0.0	0.0	0.0	0.0	0.0
