	7	8	9	23	18	26	31	32	33	11	36	39	13	41	43	45	35	19	30	37	38	34	29	46
7	0.0	0.11297623656609568	0.6077036561479006	0.6688215114541562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.11297623656609568	0.0	0.0	0.6958437121827522	0.9050204129136111	0.5492781731969711	0.3387839806990292	0.529626085204927	0.687908728907109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.6077036561479006	0.0	0.0	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.6688215114541562	0.6958437121827522	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	-0.10571239009399275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01950392348780497	0.0	0.0
18	0.0	0.9050204129136111	0.0	0.0	0.0	0.1679581949591684	0.0	0.0	0.0	0.004603559047836006	0.07642909523678441	0.0	0.0	0.0	0.0	0.0	0.061038519990082044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.5492781731969711	0.0	0.0	0.1679581949591684	0.0	0.7334724819395475	0.0	0.0	0.0	0.05204231382165415	0.0	0.0	0.0	0.0	0.0	-0.011538803758488592	0.21652045607813591	0.9858723482959565	0.0	0.0	0.0	0.0	0.0
31	0.0	0.3387839806990292	0.0	0.0	0.0	0.7334724819395475	0.0	0.1655515286431042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035175815102267104	0.0	0.0	0.0	0.0	0.0
32	0.0	0.529626085204927	0.0	0.0	0.0	0.0	0.1655515286431042	0.0	0.01694027299799429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16523310686865028	0.0	0.0	-0.09326178386159208	-0.06110258097347539	0.0
33	0.0	0.687908728907109	0.0	-0.10571239009399275	0.0	0.0	0.0	0.01694027299799429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08163060494270624	0.0	0.0
11	0.0	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.14848345300846383	1.288107061399805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
