	7	8	9	18	20	25	41	42	43	46	54	33	11	27	37	14	51	55	65	48	29	49	50	47	57	60	30	34	44	53	36	66	61	64
46	0.0	0.6327788295022974	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022968752121824143	0.0	0.07542889622042392	0.18973335401167118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09120733015336673	0.0	0.010342797276247859	-0.07260973304894779	0.0	0.0	0.0
54	0.0	0.7014403943165448	-0.0038966476799853766	0.0	0.0	0.0	0.0	0.0	0.0	0.07542889622042392	0.0	0.17647414364333125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00027189026394915106	0.0	0.0	0.0	0.0
33	0.0	0.0	0.022745075215226673	0.0	0.0	0.0	0.0	0.0	0.0	0.18973335401167118	0.17647414364333125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07353069349992683	0.0	0.08099126318479287	0.0	0.0	0.0	0.0
11	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.288107061399805	0.14848345300846383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.288107061399805	0.0	1.2338507953763174	0.40481137451395743	0.07674684312765295	0.11768640716910395	0.0	0.0	0.0	0.0	0.0	0.0	0.6276982263289015	0.41954248051399823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	0.0	0.0	0.0	0.07642909523678441	0.47639534171451187	0.05204231382165415	0.0	0.0	0.0	0.0	0.0	0.0	0.14848345300846383	1.2338507953763174	0.0	0.0	0.0	0.0	0.0	0.08096210708024204	0.0	0.0	0.5580717543289612	0.05354585682720463	0.642318815234587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40481137451395743	0.0	0.0	0.164302669922062	0.09041926625545005	0.5084973518829619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07674684312765295	0.0	0.164302669922062	0.0	-0.04104847438559217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11768640716910395	0.0	0.09041926625545005	-0.04104847438559217	0.0	0.2113399197129023	0.0	0.0	0.0	0.0	0.0	0.0	0.0559757303600575	0.0	0.0	0.0	0.0	0.0	-0.03616342863763303	0.0	0.0
65	0.0	0.0	0.0	0.0	0.5967649556381843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5084973518829619	0.0	0.2113399197129023	0.0	0.0	0.0	0.33923737227383216	0.0	0.0	0.14803906539644582	0.0	0.0	0.0	0.0	0.0	0.0	-0.07316833197569121	0.0	0.053958049517899426
48	0.0	0.0	0.0	0.04855143155467366	0.0	-0.03979661356656031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08096210708024204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02937235060644377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	0.0	0.0	0.0	0.0	0.3043639769693111	0.0	0.0	-0.03088505028530364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1082079095594076	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.018032772627391447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33923737227383216	0.0	0.0	0.0	-0.05853401107783354	0.0	0.11065976047036566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.17445582727655815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5580717543289612	0.0	0.0	0.0	0.0	0.0	0.0	-0.05853401107783354	0.0	0.0	0.08262583282219063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	-0.06632744455452917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05354585682720463	0.0	0.0	0.0	0.0	-0.02937235060644377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6276982263289015	0.642318815234587	0.0	0.0	0.0	0.14803906539644582	0.0	0.0	0.11065976047036566	0.08262583282219063	0.0	0.0	-0.0783575314020302	0.0	0.0	0.0	0.0	0.0	0.0	0.17224307432651836	-0.020332212770175134
60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41954248051399823	0.0	0.0	0.0	0.0559757303600575	0.0	0.0	0.0	0.0	0.0	0.0	-0.0783575314020302	0.0	0.0	0.0	0.0	0.0	0.0	0.04732587196409559	-0.053315224866818035	0.0
30	0.0	0.0	0.0	0.0	0.0	0.0	-0.039284696753715195	-0.05612374308651388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1082079095594076	0.0	0.0	0.0	0.0	0.0	0.0	0.2039172970445502	0.169641036406102	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09120733015336673	0.0	0.07353069349992683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2039172970445502	0.0	-0.02177782240912103	0.0	0.10603949259886428	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0	0.0	-0.073571627780686	0.0	-0.025221213330040897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.169641036406102	-0.02177782240912103	0.0	0.0	0.02246654721852369	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010342797276247859	-0.00027189026394915106	0.08099126318479287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05640812523859237	-0.07260973304894779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10603949259886428	0.02246654721852369	0.0	0.0	0.0	0.0	0.0
66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03616342863763303	-0.07316833197569121	0.0	0.0	0.0	0.0	0.0	0.0	0.04732587196409559	0.0	0.0	0.0	0.0	0.0	0.0	0.06305806803255397	-0.07791383190463547
61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17224307432651836	-0.053315224866818035	0.0	0.0	0.0	0.0	0.0	0.06305806803255397	0.0	-0.042635491474866005
64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053958049517899426	0.0	0.0	0.0	0.0	0.0	-0.020332212770175134	0.0	0.0	0.0	0.0	0.0	0.0	-0.07791383190463547	-0.042635491474866005	0.0
