	7	8	9	18	25	29	30	31	23	11	26	35	13	33	36	20	34	21	32
7	0.0	0.11297623656609568	0.7006209865644687	0.9050204129136111	0.5492781731969711	0.344766476481599	0.5742718585698855	0.687908728907109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.11297623656609568	0.0	0.5992357799011381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.7006209865644687	0.5992357799011381	0.0	0.0	0.0	0.0	0.0	0.03669530761023612	-0.018683773873049203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.9050204129136111	0.0	0.0	0.0	0.1679581949591684	0.0	0.0	0.0	0.0	0.004603559047836006	0.0742265192567128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	0.5492781731969711	0.0	0.0	0.1679581949591684	0.0	0.810498374975637	0.0	0.0	0.0	0.0	0.05148462260623504	0.0	0.0	0.0	0.0	0.21652045607813591	0.0	0.0	0.0
29	0.344766476481599	0.0	0.0	0.0	0.810498374975637	0.0	-0.05444270625613435	0.0	0.0	0.0	0.0	0.0	0.0	0.7676841879411144	0.0	0.5121828416628925	0.0	0.06231596051894124	0.0
30	0.5742718585698855	0.0	0.0	0.0	0.0	-0.05444270625613435	0.0	0.08492514695089502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06126612360930633	-0.0059651223588979285
31	0.687908728907109	0.0	0.03669530761023612	0.0	0.0	0.0	0.08492514695089502	0.0	-0.0991609817052522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08163060494270624
23	0.0	0.0	-0.018683773873049203	0.0	0.0	0.0	0.0	-0.0991609817052522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024956684619897113
11	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.0	0.14661335813699677	1.288107061399805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0742265192567128	0.05148462260623504	0.0	0.0	0.0	0.0	0.14661335813699677	0.0	1.2312702826891007	0.0	0.0	0.6295500735642704	0.47527332488788876	0.556355359218542	0.0	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.288107061399805	1.2312702826891007	0.0	0.40481137451395743	0.0	0.12188400779983856	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40481137451395743	0.0	0.9697458473666168	0.268716471116813	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.7676841879411144	0.0	0.0	0.0	0.0	0.0	0.0	0.9697458473666168	0.0	0.1966358124475993	0.018032772627391447	-0.05853401107783354	1.295647928500581	0.0
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6295500735642704	0.12188400779983856	0.268716471116813	0.1966358124475993	0.0	0.0	0.11570547488904706	0.0	0.0
20	0.0	0.0	0.0	0.0	0.21652045607813591	0.5121828416628925	0.0	0.0	0.0	0.0	0.47527332488788876	0.0	0.0	0.018032772627391447	0.0	0.0	0.17445582727655815	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.556355359218542	0.0	0.0	-0.05853401107783354	0.11570547488904706	0.17445582727655815	0.0	0.0	0.0
21	0.0	0.0	0.0	0.0	0.0	0.06231596051894124	-0.06126612360930633	0.0	0.0	0.0	0.0	0.0	0.0	1.295647928500581	0.0	0.0	0.0	0.0	-0.1007025508248526
32	0.0	0.0	0.0	0.0	0.0	0.0	-0.0059651223588979285	-0.08163060494270624	0.024956684619897113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1007025508248526	0.0
