	7	8	10	18	22	24	26	31	32	37	38	21	11	34	14	35	42	45	48	20	33	39	43	44	49	51	52
7	0.0	0.11297623656609568	0.6077036561479006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.11297623656609568	0.0	0.7044422538178208	0.9050204129136111	0.6315805582838598	0.6336526986897398	0.6945460569282991	0.560065528111673	0.6451299533458833	0.3348099261784638	0.4041840283083634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.6077036561479006	0.7044422538178208	0.0	0.0	0.08456296755885279	0.0	0.0	0.0	0.0	0.0	0.0	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.9050204129136111	0.0	0.0	0.0	0.0	0.07485581456842365	0.0	0.04855143155467366	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.0	0.6315805582838598	0.08456296755885279	0.0	0.0	-0.09269563815159378	0.0	0.0	0.0	0.0	0.0	-0.1036749951300465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0.0	0.6336526986897398	0.0	0.0	-0.09269563815159378	0.0	0.0	0.0	0.0	0.16825972029325123	0.0	0.023386445317437637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.057294385352583896	0.024523519970680363	0.0	0.0	0.0
26	0.0	0.6945460569282991	0.0	0.07485581456842365	0.0	0.0	0.0	0.049723937153638785	0.07945262263564828	0.0	0.8560097766444114	0.0	0.14693270443236955	0.5566377847461114	0.0	0.0	0.0	0.0	0.0	0.46363351117339546	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	0.0	0.560065528111673	0.0	0.0	0.0	0.0	0.049723937153638785	0.0	-0.036747690533246884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.6451299533458833	0.0	0.04855143155467366	0.0	0.0	0.07945262263564828	-0.036747690533246884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	0.0	0.3348099261784638	0.0	0.0	0.0	0.16825972029325123	0.0	0.0	0.0	0.0	-0.0705880189896579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06827030941665034	0.0	-0.023516545340931824	0.0	0.0	0.0
38	0.0	0.4041840283083634	0.0	0.0	0.0	0.0	0.8560097766444114	0.0	0.0	-0.0705880189896579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4971180843559414	0.0	-0.04990046749272224	0.0	0.0	0.0	0.0	0.0
21	0.0	0.0	-0.0030400462571663345	0.0	-0.1036749951300465	0.023386445317437637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.14693270443236955	0.0	0.0	0.0	0.0	0.0	0.0	0.8300671937838978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.5566377847461114	0.0	0.0	0.0	0.0	0.0	0.8300671937838978	0.0	0.0	0.8258989362725014	0.0	0.0	0.0	0.17445582727655815	-0.05853401107783354	0.0	0.0	0.0	0.08262583282219063	0.0	0.0
14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40481137451395743	0.164302669922062	0.3786829484136188	0.04808962378291265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8258989362725014	0.40481137451395743	0.0	0.07674684312765295	0.15660417314504238	0.0	0.0	0.0	0.0	0.0	0.0	0.6276982263289015	0.0	0.41954248051399823
42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164302669922062	0.07674684312765295	0.0	-0.008145165136815097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3786829484136188	0.15660417314504238	-0.008145165136815097	0.0	-0.017753699254481725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07234220391441101
48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04808962378291265	0.0	0.0	-0.017753699254481725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07737372657672738	0.04406849384520982
20	0.0	0.0	0.0	0.0	0.0	0.0	0.46363351117339546	0.0	0.0	0.0	0.4971180843559414	0.0	0.0	0.17445582727655815	0.0	0.0	0.0	0.0	0.0	0.0	0.018032772627391447	0.735599289469625	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05853401107783354	0.0	0.0	0.0	0.0	0.0	0.018032772627391447	0.0	0.9089374901091436	0.0	0.0	0.11065976047036566	0.28864306816326274	0.0
39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06827030941665034	-0.04990046749272224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.735599289469625	0.9089374901091436	0.0	0.2620522066247304	0.060042322943793164	0.0	1.4151162519460068	0.0
43	0.0	0.0	0.0	0.0	0.0	-0.057294385352583896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2620522066247304	0.0	-0.0614312124563746	0.0	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0	0.024523519970680363	0.0	0.0	0.0	-0.023516545340931824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060042322943793164	-0.0614312124563746	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08262583282219063	0.0	0.6276982263289015	0.0	0.0	0.0	0.0	0.11065976047036566	0.0	0.0	0.0	0.0	0.012080004869177652	-0.0783575314020302
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07737372657672738	0.0	0.28864306816326274	1.4151162519460068	0.0	0.0	0.012080004869177652	0.0	-0.05200377195473683
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41954248051399823	0.0	0.07234220391441101	0.04406849384520982	0.0	0.0	0.0	0.0	0.0	-0.0783575314020302	-0.05200377195473683	0.0
