	8	10	37	39	27	44	11	20	33	81	13	62	65	89	90	94	31	47	69	22	46	83	84	85	86	87	25	40	42	72	58	77	82	53	55	74	75	76	78	70	91	92	59	80	61	79	73	93
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40481137451395743	0.0	0.0	1.7762792765468225	0.9697458473666168	-0.005418863336298652	0.18509472890611184	0.5268799681087017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7762792765468225	0.0	0.5685678182077911	0.0	0.0	0.0	0.0	0.0	0.0	0.3043639769693111	-0.005589867945138077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1082079095594076	0.2363620569899208	0.0	0.0
65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9697458473666168	0.5685678182077911	0.0	0.0	0.0	0.29659864355956256	0.0	0.0	0.0	0.018032772627391447	0.0	0.0	0.0	0.0	-0.06939966226218125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11065976047036566
89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005418863336298652	0.0	0.0	0.0	-0.09086624876514768	0.08553092981600911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0690435691828652	0.0	0.18509472890611184	0.0	0.0	-0.09086624876514768	0.0	0.13112915441216186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04061148676008941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5268799681087017	0.0	0.29659864355956256	0.08553092981600911	0.13112915441216186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08465820955130568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05743650863008114
31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1679581949591684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011538803758488592	0.8947808205520327	0.21652045607813591	0.8361236784960498	0.0	-0.02548756885454334	0.0	0.0	0.0	0.554536407212408	0.0	0.0	0.44750650091596733	0.0	0.0	0.04267018466308092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061038519990082044	0.0	0.07392934139232607	0.0	0.0	0.0	0.0	0.0	0.0	-0.011538803758488592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0395774043957253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.307532087568172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8947808205520327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06980190845640057	0.0	0.0	0.0	0.0	0.0	0.3470332701771021	0.0	0.0	0.0	0.16954876408638792	-0.05918600677503788	0.0	0.0	0.0	0.0	0.0	0.04977231139405425	0.0
22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5738497261563859	0.0	0.3043639769693111	0.018032772627391447	0.0	0.0	0.0	0.21652045607813591	0.0	0.0	0.0	0.6293842970217426	0.3850961086951221	0.41493146368381617	0.15171661426789562	0.16123937225879004	0.695810501964381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005589867945138077	0.0	0.0	0.0	0.0	0.8361236784960498	0.0	0.0	0.6293842970217426	0.0	0.0	0.0	0.0	0.0	0.0	0.3396936066741386	0.0	0.07873501160667246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.025912800789047216	0.0	-0.05505031965520445	-0.056150647385350465	0.0	0.0
83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031473866795700065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3850961086951221	0.0	0.0	-0.034221707499368786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10230717982599341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02548756885454334	0.0	0.0	0.41493146368381617	0.0	-0.034221707499368786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028882895925385163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15171661426789562	0.0	0.0	0.0	0.0	-0.036800134841131454	0.2956061928948708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045900307551555
86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06939966226218125	0.0	0.0	0.0	0.0	0.0	0.0	0.16123937225879004	0.0	0.0	0.0	-0.036800134841131454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12746014651413096
87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19902925870757004	0.7604494589752474	0.0	0.0	0.0	0.0	0.04061148676008941	0.08465820955130568	0.0	0.0	0.0	0.695810501964381	0.0	0.0	0.0	0.2956061928948708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09390215674897728
25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.554536407212408	0.0	0.0	0.0	0.3396936066741386	0.0	0.0	0.0	0.0	0.0	0.0	0.146283895713024	0.6191822305461179	0.0051433161631428415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.0	0.0	0.0	-0.14075206302931625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146283895713024	0.0	0.4965142984593679	0.147646742594735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0043261575163344446	0.5310508771382391	0.049988533005610195	0.07079806816037937	-0.07487314656562336	0.0	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0	-0.09496250563884588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07873501160667246	0.0	0.0	0.0	0.0	0.0	0.6191822305461179	0.4965142984593679	0.0	0.0	0.0	0.13167000938886844	0.0	0.0	0.0	0.0	0.0	0.0	-0.08125685789632899	0.0	0.0	0.0	0.0012180011463047563	0.0	0.0	0.0	0.0	0.0
72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44750650091596733	0.0	0.06980190845640057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051433161631428415	0.147646742594735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020112697730526957	-0.11104201745901987	0.0	0.0	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	-0.11557014364825435	-0.0941114469438096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04685880980069965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.6174395730916886	-0.042136348583210956	0.05982643174068547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13167000938886844	0.0	0.04685880980069965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01326223969457839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027387307418919656	0.0	0.0	0.0	0.0	0.0	0.0	0.04267018466308092	0.0395774043957253	0.0	0.0	0.0	0.10230717982599341	0.028882895925385163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.03946087338622353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10026092970059812	-0.06813817742840846	0.0	-0.10252525364507642	0.0	-0.02193349387092569	0.0	0.0	0.0	0.0	0.0	0.0	-0.12214164780673367	0.0
55	0.0	0.0	-0.16317695985460276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10026092970059812	0.0	0.0	0.0741105555449105	0.17296308677855632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.1838604355586204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3470332701771021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06813817742840846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1198949192950346	0.0
75	0.0	0.0	0.054799647922042144	-0.0943708035715092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0741105555449105	0.0	0.0	0.03076407414370276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	0.0	0.0	0.0	-0.2211947519969209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0043261575163344446	0.0	0.0	0.0	0.0	0.0	-0.10252525364507642	0.17296308677855632	0.0	0.03076407414370276	0.0	0.0	0.011840058120280175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.5454684160925849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5310508771382391	-0.08125685789632899	0.0	0.0	0.01326223969457839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16954876408638792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049988533005610195	0.0	0.0	0.0	0.0	0.0	-0.02193349387092569	0.0	0.0	0.0	0.011840058120280175	0.0	0.0	0.05138786398335915	0.0	0.0	0.0	0.0	0.0	-0.1300627464591081	0.0
91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05918600677503788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07079806816037937	0.0	0.020112697730526957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05138786398335915	0.0	-0.057526374773470695	0.0	0.0	0.0	0.0	0.0	0.0
92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07487314656562336	0.0	-0.11104201745901987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.057526374773470695	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0	-0.0312512391592797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.025912800789047216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012180011463047563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.016824146978129846	0.0	-0.014367024642603789	0.0	0.0
80	0.0	0.0	0.0	0.0	0.0	-0.07050152842858781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.016824146978129846	0.0	0.0	-0.015575430487872799	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1082079095594076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05505031965520445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16790763416808557	0.0	0.0
79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2363620569899208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.056150647385350465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.014367024642603789	-0.015575430487872799	0.16790763416808557	0.0	0.0	0.0
73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04977231139405425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12214164780673367	0.0	-0.1198949192950346	0.0	0.0	0.0	-0.1300627464591081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11065976047036566	0.0	0.0	-0.05743650863008114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045900307551555	0.12746014651413096	0.09390215674897728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
