	8	66	40	22	9	56	57	17	11	12	44	32	33	38	60	47	25	13	26	16	41	42	43	67	54	49	58	55	52	51	59	61	62	68	65
54	0.0	-0.018173617564691158	0.0	0.6276982263289015	0.0	0.607505274923748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08262583282219063	0.11065976047036566	0.0	0.02563985568507654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08559332973465535	0.17224307432651836
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011353457335700146	-0.08041538669461028	0.0	0.016354914894680883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16589612884976263	0.0	0.0	-0.06079605340080824	-0.029902605837020202	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0	0.1054853602611299	0.027387307418919656	0.0	0.0	0.0	0.0	0.03500051228199595	0.010059693648226287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06930444332228959	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0	0.0323511528808108	0.0	0.0	0.0	0.0	0.0	0.0	0.0019045004720815994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06930444332228959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13052728093947683	0.0	-0.02709807123547421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16589612884976263	0.0	0.0	0.0	-0.06460044663732334	-0.02926706225352131	0.12483587860241016	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13220895208068334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06460044663732334	0.0	-0.0367642585502049	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04335440512566936	0.024896821103265868	-0.0565554277194808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02926706225352131	-0.0367642585502049	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0133452898732625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06079605340080824	0.0	0.0	0.12483587860241016	0.0	0.0	0.0	-0.005726538699696131	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06992588183361387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.029902605837020202	0.0	0.0	0.0	0.0	0.0	-0.005726538699696131	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.053794191531879074	-0.08559332973465535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.050362808210544056
65	0.0	-0.05235344402787012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017029910168143578	0.17224307432651836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.050362808210544056	0.0
