	8	52	53	22	9	55	17	11	12	44	32	33	68	74	27	36	13	26	16	39	40	64	76	57	60	45	43	54	72	35	47	56	58	77	78	70	66	73	65	67
8	0.0	0.04808962378291265	0.164302669922062	0.40481137451395743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	0.04808962378291265	0.0	0.212445097053172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7345080521201459	0.0	0.0	0.0	0.09814011491971059	0.0	0.0	0.0	0.0	-0.01775369925448167	0.1619767146043143	0.0	0.0	0.0	0.0	0.10469521836510325	0.05738649335407993	0.0	0.0	0.0	0.0	0.0
53	0.164302669922062	0.212445097053172	0.0	0.07674684312765295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.008145165136815097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.40481137451395743	0.0	0.07674684312765295	0.0	1.288107061399805	1.2328111423405763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8258989362725013	0.0	0.6276982263289015	0.0	0.0	0.0	0.0	0.0	0.15660417314504238	0.41784462299345837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.0	0.0	0.0	1.288107061399805	0.0	0.1455831818838548	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	1.2328111423405763	0.1455831818838548	0.0	0.07459570361427897	0.0	0.0	0.0	0.07426168683076337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6289477872314259	0.0	0.0	0.0	0.0	0.0	0.03139948503395716	0.096474346990233	0.0	0.0	0.0	0.0	0.028483729915144765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	0.004603559047836006	0.07459570361427897	0.0	0.9050204129136111	0.0	0.026628034623867092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04668775803834345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	0.0	0.0	0.0	0.0	0.0	0.9050204129136111	0.0	0.11297623656609568	0.6414700020449174	0.560065528111673	0.6735490374654913	0.4013810652349725	0.33183097460077415	0.6336526986897398	0.632903178697748	0.7044422538178208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11297623656609568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6077036561479006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
