	8	16	40	76	53	42	22	9	44	55	17	11	12	23	74	67	51	33	47	13	26	39	36	73	45	63	46	56	48	71	38	60	57	58	61	66	69	75	72
8	0.0	1.237828688903007	0.9697458473666168	0.5084973518829619	0.07924630745328048	0.164302669922062	0.40481137451395743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	1.237828688903007	0.0	0.018032772627391447	0.0	0.0	0.0	0.0	0.0	0.4399285747023753	0.0	0.0	0.0	0.0	0.21652045607813591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17445582727655815	0.7037117582741483	0.3794376364457563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	0.9697458473666168	0.018032772627391447	0.0	0.33923737227383216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05853401107783349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2946995000348374	0.0
76	0.5084973518829619	0.0	0.33923737227383216	0.0	0.21651806356199862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04627390359075943	0.0
53	0.07924630745328048	0.0	0.0	0.21651806356199862	0.0	-0.03923900129569802	0.12551033698615946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003350102183322823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08617400045453052	0.0
42	0.164302669922062	0.0	0.0	0.0	-0.03923900129569802	0.0	0.07674684312765295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.40481137451395743	0.0	0.0	0.0	0.12551033698615946	0.07674684312765295	0.0	1.288107061399805	1.4018143319240037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8258989362725013	0.0	0.0	0.0	0.19902925870757004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.0	0.0	0.0	0.0	0.0	0.0	1.288107061399805	0.0	0.4418506077888714	0.14676671114405782	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	0.0	0.4399285747023753	0.0	0.0	0.0	0.0	1.4018143319240037	0.4418506077888714	0.0	0.03379063471989641	0.0	0.0	0.0	0.001971268682278121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5439775632949724	0.0	0.0	0.0	0.0	0.0	0.03887691187601294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14676671114405782	0.03379063471989641	0.0	0.07540051466265055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08010910591993618	0.0	0.05356914466370244	0.0292093874849328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004603559047836006	0.0	0.07540051466265055	0.0	0.9050204129136111	0.0	0.1679581949591684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04855143155467366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9050204129136111	0.0	0.11297623656609568	0.5492781731969711	0.40079026836166043	0.3344358854607715	0.5288103798547548	0.6282176116206907	0.6892712469322603	0.7044422538178208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11297623656609568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6077036561479006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.21652045607813591	0.0	0.0	0.0	0.0	0.0	0.0	0.001971268682278121	0.0	0.1679581949591684	0.5492781731969711	0.0	0.0	0.7577962580745679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6485911786960081	-0.03979661356656031	0.0	-0.06632744455452917	-0.09411152139688168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40079026836166043	0.0	0.7577962580745679	0.0	-0.06037840225785822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05385561146511053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3344358854607715	0.0	0.0	-0.06037840225785822	0.0	0.014178536636985234	0.0	0.0	0.0	0.0	0.0	0.012191432942283517	-0.0683928362487097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11750113121961192	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5288103798547548	0.0	0.0	0.0	0.014178536636985234	0.0	0.13006245623892307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06668585568061462	0.0	0.0	0.015270552325574033	0.06862594399247324	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6282176116206907	0.0	0.0	0.0	0.0	0.13006245623892307	0.0	-0.03564899008601537	0.0	-0.015557685816478317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13780926245107936	-0.011962216123723057	-0.1260011983480429	-0.11772143874326832	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6892712469322603	0.0	0.0	0.0	0.0	0.0	-0.03564899008601537	0.0	0.0743931893700909	-0.04869582009336376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04567528286891301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7044422538178208	0.6077036561479006	0.0	0.0	0.0	0.0	0.0	0.0743931893700909	0.0	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.015557685816478317	-0.04869582009336376	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12266239590753147	0.13446535590299705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.0	0.17445582727655815	-0.05853401107783349	0.0	0.0	0.0	0.8258989362725013	0.0	0.5439775632949724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35476507674525376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11326878623640654	0.14040911154925953	0.0
36	0.0	0.7037117582741483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012191432942283517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09768822425694519	0.0	0.0	0.0	0.0	0.0	0.34755076920797623	0.0	0.0	0.10809781958864154	0.12963747176695298	0.008274516466354277	0.0	0.0	0.0	0.0
73	0.0	0.3794376364457563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6485911786960081	-0.05385561146511053	-0.0683928362487097	0.0	0.0	0.0	0.0	0.0	0.0	0.09768822425694519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08010910591993618	0.04855143155467366	0.0	0.0	-0.03979661356656031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02937235060644376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
