	8	38	22	9	47	17	11	12	23	31	19	13	16	35	36	34	46	30	32	43	45	48	41	42	44
8	0.0	0.11224218708631978	0.40481137451395743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	0.11224218708631978	0.0	0.03221196946332347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4762523695311187	0.0	0.0	0.0	0.01623516610312209	0.0	0.0	0.0	0.0	0.08876101223141036
22	0.40481137451395743	0.03221196946332347	0.0	1.288107061399805	1.2328111423405763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8258989362725013	0.0	0.0	0.0	0.0	0.0	0.19902925870757004	0.0	0.0	0.0	0.0	0.0
9	0.0	0.0	1.288107061399805	0.0	0.1455831818838548	0.004603559047836006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	1.2328111423405763	0.1455831818838548	0.0	0.07459570361427897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6289477872314259	0.0	0.0	0.033811404445765296	0.07392934139232607	0.0	0.0	0.0	0.028483729915144765	0.0	0.0	0.0
17	0.0	0.0	0.0	0.004603559047836006	0.07459570361427897	0.0	0.9050204129136111	0.0	0.1679581949591684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061038519990082044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	0.0	0.0	0.0	0.0	0.9050204129136111	0.0	0.11297623656609568	0.5492781731969711	0.34476202960158875	0.5734333330013639	0.7044422538178208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.11297623656609568	0.0	0.0	0.0	0.0	0.6077036561479006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.1679581949591684	0.5492781731969711	0.0	0.0	0.8397182866307219	0.0	0.0	0.21652045607813591	0.0	0.0	0.573517519219563	0.001971268682278121	-0.011538803758488592	0.0	0.0	-0.09411152139688168	0.0	0.0	0.0	0.0
31	0.0	0.0	0.0	0.0	0.0	0.0	0.34476202960158875	0.0	0.8397182866307219	0.0	0.044709991521541065	0.0	0.0	0.0	0.0	-0.002022472796479158	0.0	0.0	-0.05310222555211413	0.0	0.0	0.0	-0.048804107893098095	-0.015809001083639057	0.0
19	0.0	0.0	0.0	0.0	0.0	0.0	0.5734333330013639	0.0	0.0	0.044709991521541065	0.0	0.07047351039862089	0.0	0.0	0.0	0.0	0.0	0.0	-0.059292726570689694	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.7044422538178208	0.6077036561479006	0.0	0.0	0.07047351039862089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21652045607813591	0.0	0.0	0.0	0.0	0.17445582727655815	0.018032772627391447	0.3043639769693111	0.4399285747023753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	0.0	0.0	0.8258989362725013	0.0	0.6289477872314259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17445582727655815	0.0	-0.05853401107783349	0.0	0.5439775632949724	0.0	0.0	0.35476507674525376	0.0	0.0	0.0	0.0	0.135476774594396
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018032772627391447	-0.05853401107783349	0.0	0.5685678182077911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21681467080635508
34	0.0	1.4762523695311187	0.0	0.0	0.0	0.0	0.0	0.0	0.573517519219563	-0.002022472796479158	0.0	0.0	0.3043639769693111	0.0	0.5685678182077911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13220895208068334	-0.13052728093947683	1.07335016466449
46	0.0	0.0	0.0	0.0	0.033811404445765296	0.0	0.0	0.0	0.001971268682278121	0.0	0.0	0.0	0.4399285747023753	0.5439775632949724	0.0	0.0	0.0	0.0	0.0	0.0	0.03887691187601294	0.14587273232111544	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.07392934139232607	0.061038519990082044	0.0	0.0	-0.011538803758488592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11694677093660641	0.041285824970439845	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05310222555211413	-0.059292726570689694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15594887506769312	0.0
43	0.0	0.01623516610312209	0.19902925870757004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35476507674525376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08778176901168787
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.09411152139688168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03887691187601294	0.11694677093660641	0.0	0.0	0.0	0.017274852489232995	0.0	0.0	0.0
48	0.0	0.0	0.0	0.0	0.028483729915144765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14587273232111544	0.041285824970439845	0.0	0.0	0.017274852489232995	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.048804107893098095	0.0	0.0	0.0	0.0	0.0	-0.13220895208068334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06460044663732334	0.0
42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.015809001083639057	0.0	0.0	0.0	0.0	0.0	-0.13052728093947683	0.0	0.0	0.15594887506769312	0.0	0.0	0.0	-0.06460044663732334	0.0	0.0
