	8	69	50	51	52	22	63	9	54	39	17	16	11	12	23	67	59	46	47	48	13	19	76	62	37	38	44	68	55	56	34	66	71	42	53	64	72	75	77	78
8	0.0	0.6544474998252118	0.04808962378291265	0.3786829484136188	0.164302669922062	0.40481137451395743	2.1248155897739016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	0.6544474998252118	0.0	0.07737372657672738	0.0	0.0	0.0	1.5313650038359854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012080004869177652	0.0	0.28864306816326274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03864080046359204	0.0	-0.050970568252494484
50	0.04808962378291265	0.07737372657672738	0.0	-0.01775369925448167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0720587161697333	0.0	0.0
51	0.3786829484136188	0.0	-0.01775369925448167	0.0	-0.008145165136815097	0.15660417314504238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025695972729363886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017859585302004155	0.0	0.0
52	0.164302669922062	0.0	0.0	-0.008145165136815097	0.0	0.07674684312765295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	0.40481137451395743	0.0	0.0	0.15660417314504238	0.07674684312765295	0.0	0.0	1.288107061399805	0.0	0.0	0.0	1.2401020994832423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38687851696770537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	2.1248155897739016	1.5313650038359854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3223936203891702	0.0	0.0	0.0	0.9714243153579338	0.10809781958864154	0.0	0.0	0.0	0.0	0.0	-0.015339693450392489	0.0	0.0	-0.0364016764283983	0.0	0.0	0.0	0.0
9	0.0	0.0	0.0	0.0	0.0	1.288107061399805	0.0	0.0	0.43479251264024793	0.14512207579827469	0.004603559047836006	0.8067216990997417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43479251264024793	0.0	0.031980490594836666	0.0	0.4282816907273014	0.0	0.0	0.0628693258783753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0323511528808108	0.0	0.0	0.0	0.0	0.0
