	3	4	15	16	19	25	8	20	23	24	28	37	13	21	39	40	35	36	33	34	38
3	0.0	-0.36515905051680486	0.29364769642655164	0.5648799533087516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	-0.36515905051680486	0.0	0.6834009741733692	0.8462690019910382	0.2607339512503407	0.6230807798282145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	0.29364769642655164	0.6834009741733692	0.0	0.10450085247600463	0.0	1.0158321282020792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.5648799533087516	0.8462690019910382	0.10450085247600463	0.0	0.5601563562132761	0.7727477587353648	0.0	0.0	0.0	0.0	0.0	0.0	0.2988879983900123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.2607339512503407	0.0	0.5601563562132761	0.0	-0.06763902545810299	0.0	-0.2314611278890281	0.0	0.0	0.4183347504323516	0.0	0.4315758841332946	0.0	0.0	0.0	-0.2540083440229754	-0.1650217055403725	0.0	0.0	0.0
25	0.0	0.6230807798282145	1.0158321282020792	0.7727477587353648	-0.06763902545810299	0.0	0.0	0.0	0.0	0.0	0.6344310111130993	0.0	0.5637335015974803	0.8880069074590896	0.0	0.0	0.2485088914649625	0.17955333314265343	0.0	0.0	0.0
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22163838262566443	0.5281686432724253	0.8152547821313905	0.5829179845084125	0.5217459398876708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.0	0.0	0.0	0.0	-0.2314611278890281	0.0	0.22163838262566443	0.0	-0.23059126051863624	-0.08498606284785465	0.5400081306794786	0.7561498609118936	0.0	0.0	0.0	0.0	-0.14970114698723302	-0.16714916596283164	-0.1202902489735393	-0.018635804393038302	0.6266403454907736
23	0.0	0.0	0.0	0.0	0.0	0.0	0.5281686432724253	-0.23059126051863624	0.0	-0.09274327263569124	0.5039960346048551	0.6943049823788718	0.0	0.0	0.0	0.0	0.0	0.0	0.11992856106816058	0.10063036521603619	0.5927203315810409
24	0.0	0.0	0.0	0.0	0.0	0.0	0.8152547821313905	-0.08498606284785465	-0.09274327263569124	0.0	0.6962700318457544	0.933449644090762	0.0	0.0	1.1162359491637197	0.0	0.0	0.0	0.15378401423937482	0.3452954765660151	0.797812773824454
28	0.0	0.0	0.0	0.0	0.4183347504323516	0.6344310111130993	0.5829179845084125	0.5400081306794786	0.5039960346048551	0.6962700318457544	0.0	-0.13572035865814647	0.14416417749166102	0.12193392187329516	-0.0327133217530676	-0.07451057834102257	0.5169201913549832	0.0	0.3660644253589402	0.0	-0.11623451095732458
37	0.0	0.0	0.0	0.0	0.0	0.0	0.5217459398876708	0.7561498609118936	0.6943049823788718	0.933449644090762	-0.13572035865814647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06873104222535645
13	0.0	0.0	0.0	0.2988879983900123	0.4315758841332946	0.5637335015974803	0.0	0.0	0.0	0.0	0.14416417749166102	0.0	0.0	0.18268670952337976	0.28767823851826646	0.08581188209263413	0.0	0.0	0.0	0.0	0.0
21	0.0	0.0	0.0	0.0	0.0	0.8880069074590896	0.0	0.0	0.0	0.0	0.12193392187329516	0.0	0.18268670952337976	0.0	0.12002511589045417	0.07248151141349132	0.0	0.0	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1162359491637197	-0.0327133217530676	0.0	0.28767823851826646	0.12002511589045417	0.0	-0.07628140918964518	0.696992245329628	0.0	0.5730627960671855	0.0	0.22719546214804964
40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07451057834102257	0.0	0.08581188209263413	0.07248151141349132	-0.07628140918964518	0.0	0.0	0.0	0.0	0.0	0.03126669340906163
35	0.0	0.0	0.0	0.0	-0.2540083440229754	0.2485088914649625	0.0	-0.14970114698723302	0.0	0.0	0.5169201913549832	0.0	0.0	0.0	0.696992245329628	0.0	0.0	-0.11259683917934074	0.08456072751076685	0.15405415376403056	0.0
36	0.0	0.0	0.0	0.0	-0.1650217055403725	0.17955333314265343	0.0	-0.16714916596283164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11259683917934074	0.0	0.27251664760009076	0.24803348770407493	0.0
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1202902489735393	0.11992856106816058	0.15378401423937482	0.3660644253589402	0.0	0.0	0.0	0.5730627960671855	0.0	0.08456072751076685	0.27251664760009076	0.0	-0.17619343553897596	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018635804393038302	0.10063036521603619	0.3452954765660151	0.0	0.0	0.0	0.0	0.0	0.0	0.15405415376403056	0.24803348770407493	-0.17619343553897596	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6266403454907736	0.5927203315810409	0.797812773824454	-0.11623451095732458	-0.06873104222535645	0.0	0.0	0.22719546214804964	0.03126669340906163	0.0	0.0	0.0	0.0	0.0
