	3	4	16	24	25	12	13	14	26	27	28	22	15	17	21
3	0.0	-0.36515905051680486	0.29364769642655164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	-0.36515905051680486	0.0	0.6834009741733692	0.6237324499129492	0.2607339512503407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.29364769642655164	0.6834009741733692	0.0	1.0138326760540186	0.6276599643702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10450085247600463	0.7420233655301232	0.0
24	0.0	0.6237324499129492	1.0138326760540186	0.0	-0.15342449416440282	0.0	1.2604649815891809	0.0	-0.04144713397190275	0.18169846792169858	0.3090813065833783	0.4768662464742343	0.0	0.5579616028616878	0.8522141899499199
25	0.0	0.2607339512503407	0.6276599643702703	-0.15342449416440282	0.0	0.0	0.0	0.0	-0.2225403496791726	0.0	0.0	0.5156998913579057	0.0	0.4315758841332946	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.2766833071749609	0.030157692245624923	-0.05462244397614857	0.2223453595310586	0.24457600393482193	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	1.2604649815891809	0.0	0.2766833071749609	0.0	0.17466895303451924	0.7088962768228457	0.6008389708498765	0.9556295053862405	0.6424613191911935	0.0	0.0	0.0
14	0.0	0.0	0.0	0.0	0.0	0.030157692245624923	0.17466895303451924	0.0	0.6559575961250115	0.6544806524921759	0.9635476802257807	0.9975961704366212	0.0	0.0	0.0
26	0.0	0.0	0.0	-0.04144713397190275	-0.2225403496791726	-0.05462244397614857	0.7088962768228457	0.6559575961250115	0.0	-0.2161838123979645	0.0	0.6490562655878496	0.0	0.8475588462194634	0.0
27	0.0	0.0	0.0	0.18169846792169858	0.0	0.2223453595310586	0.6008389708498765	0.6544806524921759	-0.2161838123979645	0.0	-0.09274327263569124	0.0	0.0	0.0	0.0
28	0.0	0.0	0.0	0.3090813065833783	0.0	0.24457600393482193	0.9556295053862405	0.9635476802257807	0.0	-0.09274327263569124	0.0	0.0	0.0	0.0	0.0
22	0.0	0.0	0.0	0.4768662464742343	0.5156998913579057	0.0	0.6424613191911935	0.9975961704366212	0.6490562655878496	0.0	0.0	0.0	0.0	0.09986529905378849	0.10701191426326462
15	0.0	0.0	0.10450085247600463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2988879983900123	0.0
17	0.0	0.0	0.7420233655301232	0.5579616028616878	0.4315758841332946	0.0	0.0	0.0	0.8475588462194634	0.0	0.0	0.09986529905378849	0.2988879983900123	0.0	0.18268670952337976
21	0.0	0.0	0.0	0.8522141899499199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10701191426326462	0.0	0.18268670952337976	0.0
