	5	6	17	18	29	25	11	13	26	27	28	14	22	21	32	15	31
5	0.0	-0.36515905051680486	0.5648799533087516	0.29364769642655164	0.6312904755358926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	-0.36515905051680486	0.0	0.0	0.6834009741733692	0.6230807798282145	0.2607339512503407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0.5648799533087516	0.0	0.0	0.10450085247600463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2988879983900123	0.0
18	0.29364769642655164	0.6834009741733692	0.10450085247600463	0.0	1.0158321282020792	0.6276599643702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7420233655301232	0.0
29	0.6312904755358926	0.6230807798282145	0.0	1.0158321282020792	0.0	-0.06763902545810299	0.0	0.0	0.0	0.0	0.0	2.4222614846471107	0.6645184449672191	0.8880069074590896	0.7293390360341356	0.5637335015974803	0.19654852398105513
25	0.0	0.2607339512503407	0.0	0.6276599643702703	-0.06763902545810299	0.0	0.0	0.0	-0.2225403496791726	0.0	0.0	0.0	0.5156998913579057	0.7231591102641228	0.21571611556355963	0.4315758841332946	-0.19800169277640645
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030157692245624923	-0.05462244397614857	0.2223453595310586	0.24457600393482193	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.030157692245624923	0.0	0.6559575961250115	0.6544806524921759	0.9635476802257807	0.17466895303451924	0.9975961704366212	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	-0.2225403496791726	-0.05462244397614857	0.6559575961250115	0.0	-0.2161838123979645	0.0	0.7088962768228457	0.6490562655878496	0.0	0.00837526699855895	0.0	-0.08274381948544635
27	0.0	0.0	0.0	0.0	0.0	0.0	0.2223453595310586	0.6544806524921759	-0.2161838123979645	0.0	-0.09274327263569124	0.6008389708498765	0.0	0.0	0.12262880128232409	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0	0.0	0.24457600393482193	0.9635476802257807	0.0	-0.09274327263569124	0.0	0.9556295053862405	0.0	0.0	0.27112796331123623	0.0	0.0
14	0.0	0.0	0.0	0.0	2.4222614846471107	0.0	0.0	0.17466895303451924	0.7088962768228457	0.6008389708498765	0.9556295053862405	0.0	0.6424613191911935	1.8737145442694716	1.2481007178120418	0.0	0.0
22	0.0	0.0	0.0	0.0	0.6645184449672191	0.5156998913579057	0.0	0.9975961704366212	0.6490562655878496	0.0	0.0	0.6424613191911935	0.0	0.10701191426326462	0.4672645013268546	0.09986529905378849	0.0
21	0.0	0.0	0.0	0.0	0.8880069074590896	0.7231591102641228	0.0	0.0	0.0	0.0	0.0	1.8737145442694716	0.10701191426326462	0.0	0.0	0.18268670952337976	0.0
32	0.0	0.0	0.0	0.0	0.7293390360341356	0.21571611556355963	0.0	0.0	0.00837526699855895	0.12262880128232409	0.27112796331123623	1.2481007178120418	0.4672645013268546	0.0	0.0	0.0	0.15821443112293415
15	0.0	0.0	0.2988879983900123	0.7420233655301232	0.5637335015974803	0.4315758841332946	0.0	0.0	0.0	0.0	0.0	0.0	0.09986529905378849	0.18268670952337976	0.0	0.0	0.0
31	0.0	0.0	0.0	0.0	0.19654852398105513	-0.19800169277640645	0.0	0.0	-0.08274381948544635	0.0	0.0	0.0	0.0	0.0	0.15821443112293415	0.0	0.0
