	6	9	10	11	20	23	8	17	19	22	25	15	26	29	30	31	32
6	0.0	0.439468277016496	0.6079414773585474	0.2562168402432642	0.5382768019389277	0.7262453560153675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.439468277016496	0.0	-0.2298661695361345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.6079414773585474	-0.2298661695361345	0.0	0.0	0.2607339512503407	0.6230807798282145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.2562168402432642	0.0	0.0	0.0	0.4315758841332946	0.5637335015974803	0.0	0.0	0.0	0.14416417749166102	0.0	0.18268670952337976	0.09680194535906947	0.0	0.0	0.0	0.0
20	0.5382768019389277	0.0	0.2607339512503407	0.4315758841332946	0.0	-0.06763902545810299	0.0	0.0	-0.2314611278890281	0.4183347504323516	0.0	0.0	0.0	0.0	0.0	-0.2540083440229754	-0.1650217055403725
23	0.7262453560153675	0.0	0.6230807798282145	0.5637335015974803	-0.06763902545810299	0.0	0.0	0.0	0.0	0.6344310111130993	0.0	0.8880069074590896	0.777552219610485	0.0	0.0	0.2485088914649625	0.17955333314265343
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.565035708626263	0.22163838262566443	0.5829179845084125	0.5529711059771877	0.0	0.0	0.0	0.0	0.0	0.0
17	0.0	0.0	0.0	0.0	0.0	0.0	0.565035708626263	0.0	-0.18710750111963356	0.5251145377316523	0.6604045156526119	0.0	0.0	0.16731183368401165	0.13078223276811501	0.0	0.0
19	0.0	0.0	0.0	0.0	-0.2314611278890281	0.0	0.22163838262566443	-0.18710750111963356	0.0	0.5400081306794786	0.6890650301008878	0.0	0.0	-0.1202902489735393	-0.018635804393038302	-0.14970114698723302	-0.16714916596283164
22	0.0	0.0	0.0	0.14416417749166102	0.4183347504323516	0.6344310111130993	0.5829179845084125	0.5251145377316523	0.5400081306794786	0.0	-0.12242260067434449	0.12193392187329516	-0.04565733103771727	0.3660644253589402	0.0	0.5169201913549832	0.0
25	0.0	0.0	0.0	0.0	0.0	0.0	0.5529711059771877	0.6604045156526119	0.6890650301008878	-0.12242260067434449	0.0	0.6622022149851896	0.09154886672119122	0.5878652558327986	0.0	0.0	0.0
15	0.0	0.0	0.0	0.18268670952337976	0.0	0.8880069074590896	0.0	0.0	0.0	0.12193392187329516	0.6622022149851896	0.0	0.0982582970387961	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.09680194535906947	0.0	0.777552219610485	0.0	0.0	0.0	-0.04565733103771727	0.09154886672119122	0.0982582970387961	0.0	0.5955470881885896	0.0	0.6784377658548322	0.0
29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16731183368401165	-0.1202902489735393	0.3660644253589402	0.5878652558327986	0.0	0.5955470881885896	0.0	-0.17619343553897596	0.08456072751076685	0.27251664760009076
30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13078223276811501	-0.018635804393038302	0.0	0.0	0.0	0.0	-0.17619343553897596	0.0	0.15405415376403056	0.24803348770407493
31	0.0	0.0	0.0	0.0	-0.2540083440229754	0.2485088914649625	0.0	0.0	-0.14970114698723302	0.5169201913549832	0.0	0.0	0.6784377658548322	0.08456072751076685	0.15405415376403056	0.0	-0.11259683917934074
32	0.0	0.0	0.0	0.0	-0.1650217055403725	0.17955333314265343	0.0	0.0	-0.16714916596283164	0.0	0.0	0.0	0.0	0.27251664760009076	0.24803348770407493	-0.11259683917934074	0.0
