	3	4	20	24	25	7	15	16	19	27	28	33	34	32	35	36	21	23	29
3	0.0	-0.36515905051680486	0.20844695066474306	0.29364769642655164	0.6312904755358926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	-0.36515905051680486	0.0	0.2607339512503407	0.0	0.6230807798282145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	0.20844695066474306	0.2607339512503407	0.0	0.6276599643702703	-0.06763902545810299	0.0	0.0	0.0	-0.2225403496791726	0.0	0.0	0.0	0.4183347504323516	-0.19800169277640645	0.0	0.0	0.4315758841332946	0.560156356213276	0.0
24	0.29364769642655164	0.0	0.6276599643702703	0.0	1.0158321282020792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7420233655301232	0.10450085247600463	0.0
25	0.6312904755358926	0.6230807798282145	-0.06763902545810299	1.0158321282020792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7732013393388385	0.6344310111130993	0.19654852398105513	0.0	0.0	0.5637335015974803	0.7727477587353648	0.8880069074590897
7	0.0	0.0	0.0	0.0	0.0	0.0	0.2766833071749609	0.030157692245624923	-0.05462244397614857	0.2223453595310586	0.24457600393482193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	0.0	0.0	0.0	0.0	0.0	0.2766833071749609	0.0	0.17466895303451924	0.7088962768228457	0.6008389708498765	0.9556295053862405	0.6284854557054741	0.6424099150544971	0.0	0.0	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.030157692245624923	0.17466895303451924	0.0	0.6559575961250115	0.6544806524921759	0.9635476802257807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	-0.2225403496791726	0.0	0.0	-0.05462244397614857	0.7088962768228457	0.6559575961250115	0.0	-0.2161838123979645	0.0	0.0	0.5547076884309943	-0.08274381948544635	-0.10644948411820376	0.0016538339146343062	0.0	0.0	0.0
27	0.0	0.0	0.0	0.0	0.0	0.2223453595310586	0.6008389708498765	0.6544806524921759	-0.2161838123979645	0.0	-0.09274327263569124	0.0	0.5039960346048551	0.0	0.11992856106816058	0.10063036521603619	0.0	0.0	0.0
28	0.0	0.0	0.0	0.0	0.0	0.24457600393482193	0.9556295053862405	0.9635476802257807	0.0	-0.09274327263569124	0.0	0.0	0.6962700318457544	0.0	0.15378401423937482	0.3452954765660151	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.7732013393388385	0.0	0.6284854557054741	0.0	0.0	0.0	0.0	0.0	-0.11017043515847821	0.6799366023757076	0.6108151194028504	0.0	0.09158458101408934	0.0	0.09287580979896135
34	0.0	0.0	0.4183347504323516	0.0	0.6344310111130993	0.0	0.6424099150544971	0.0	0.5547076884309943	0.5039960346048551	0.6962700318457544	-0.11017043515847821	0.0	0.5345067397270076	0.3660644253589402	0.0	0.14416417749166102	0.0	0.0
32	0.0	0.0	-0.19800169277640645	0.0	0.19654852398105513	0.0	0.0	0.0	-0.08274381948544635	0.0	0.0	0.6799366023757076	0.5345067397270076	0.0	0.12250512967432489	0.16305702263538877	0.0	0.0	0.870449996843394
35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10644948411820376	0.11992856106816058	0.15378401423937482	0.6108151194028504	0.3660644253589402	0.12250512967432489	0.0	-0.17619343553897596	0.0	0.0	0.0
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016538339146343062	0.10063036521603619	0.3452954765660151	0.0	0.0	0.16305702263538877	-0.17619343553897596	0.0	0.0	0.0	0.0
21	0.0	0.0	0.4315758841332946	0.7420233655301232	0.5637335015974803	0.0	0.0	0.0	0.0	0.0	0.0	0.09158458101408934	0.14416417749166102	0.0	0.0	0.0	0.0	0.2988879983900123	0.18268670952337976
23	0.0	0.0	0.560156356213276	0.10450085247600463	0.7727477587353648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2988879983900123	0.0	0.0
29	0.0	0.0	0.0	0.0	0.8880069074590897	0.0	0.0	0.0	0.0	0.0	0.0	0.09287580979896135	0.0	0.870449996843394	0.0	0.0	0.18268670952337976	0.0	0.0
