	5	9	10	11	20	25	8	19	23	24	29	30	33	34	15	28	31	35	36
5	0.0	0.439468277016496	0.6079414773585474	0.2562168402432642	0.5382768019389277	0.7262453560153675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.439468277016496	0.0	-0.2298661695361345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0.6079414773585474	-0.2298661695361345	0.0	0.0	0.2607339512503407	0.6230807798282145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.2562168402432642	0.0	0.0	0.0	0.4315758841332946	0.5637335015974803	0.0	0.0	0.0	0.0	0.14125362559538665	0.7685698241985576	0.0	0.0	0.18268670952337976	0.09680194535906947	0.0	0.0	0.0
20	0.5382768019389277	0.0	0.2607339512503407	0.4315758841332946	0.0	-0.06763902545810299	0.0	-0.2314611278890281	0.0	0.0	0.3627933892459476	0.7483123333875004	0.0	0.0	0.0	0.0	0.21571611556355963	-0.22438293582729374	-0.2202375154348847
25	0.7262453560153675	0.0	0.6230807798282145	0.5637335015974803	-0.06763902545810299	0.0	0.0	0.0	0.0	0.0	0.6292264754040449	0.0	0.0	0.0	0.8880069074590896	0.777552219610485	0.7293390360341356	0.18188843486878584	0.2453157945707942
8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22163838262566443	0.5281686432724253	0.8152547821313905	0.5731597611804031	0.5675827046626936	0.5217459398876708	0.6350080541199632	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	0.0	0.0	-0.2314611278890281	0.0	0.22163838262566443	0.0	-0.23059126051863624	0.0	0.48629142615897875	0.5279459081711164	0.0	0.6266403454907736	0.0	0.0	-0.010039474141039728	-0.06431403996272794	-0.12424474030503219
23	0.0	0.0	0.0	0.0	0.0	0.0	0.5281686432724253	-0.23059126051863624	0.0	-0.09274327263569124	0.0	0.0	0.0	0.5927203315810409	0.0	0.0	0.12262880128232409	0.0	0.0
24	0.0	0.0	0.0	0.0	0.0	0.0	0.8152547821313905	0.0	-0.09274327263569124	0.0	0.0	0.0	0.0	0.797812773824454	0.0	0.0	0.27112796331123623	0.0	0.0
29	0.0	0.0	0.0	0.14125362559538665	0.3627933892459476	0.6292264754040449	0.5731597611804031	0.48629142615897875	0.0	0.0	0.0	-0.14029851281726982	0.042843801840048934	-0.1520223381232912	0.10200683775781821	-0.05776042504544998	0.40457322239084437	0.0	0.0
30	0.0	0.0	0.0	0.7685698241985576	0.7483123333875004	0.0	0.5675827046626936	0.5279459081711164	0.0	0.0	-0.14029851281726982	0.0	-0.12807262388342344	-0.106015287935176	0.0	-0.005559964475308071	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.0	0.5217459398876708	0.0	0.0	0.0	0.042843801840048934	-0.12807262388342344	0.0	-0.06873104222535645	0.8403292058652722	0.0	0.0	0.0	0.0
34	0.0	0.0	0.0	0.0	0.0	0.0	0.6350080541199632	0.6266403454907736	0.5927203315810409	0.797812773824454	-0.1520223381232912	-0.106015287935176	-0.06873104222535645	0.0	0.6417536598614078	0.07595519808756579	0.6275389825392291	0.0	0.0
15	0.0	0.0	0.0	0.18268670952337976	0.0	0.8880069074590896	0.0	0.0	0.0	0.0	0.10200683775781821	0.0	0.8403292058652722	0.6417536598614078	0.0	0.0982582970387961	0.0	0.0	0.0
28	0.0	0.0	0.0	0.09680194535906947	0.0	0.777552219610485	0.0	0.0	0.0	0.0	-0.05776042504544998	-0.005559964475308071	0.0	0.07595519808756579	0.0982582970387961	0.0	0.6219561663823112	0.0	0.0
31	0.0	0.0	0.0	0.0	0.21571611556355963	0.7293390360341356	0.0	-0.010039474141039728	0.12262880128232409	0.27112796331123623	0.40457322239084437	0.0	0.0	0.6275389825392291	0.0	0.6219561663823112	0.0	0.0	0.15106931322473163
35	0.0	0.0	0.0	0.0	-0.22438293582729374	0.18188843486878584	0.0	-0.06431403996272794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11015977195377055
36	0.0	0.0	0.0	0.0	-0.2202375154348847	0.2453157945707942	0.0	-0.12424474030503219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15106931322473163	-0.11015977195377055	0.0
