N	sigma	esponente	perc
100	0.1	5	0.8015531030210136
100	0.1	5	0.7622597895637934
100	0.1	5	0.8131494852265474
100	0.1	5	0.7411131815644499
100	0.1	5	0.8131430272713114
100	0.1	5	0.7647483317119153
100	0.1	10	0.8214008571836269
100	0.1	10	0.816853385091686
100	0.1	10	0.8884669895565644
100	0.1	10	0.8922566333090717
100	0.1	10	0.8446005738637204
100	0.1	10	0.8349399708023376
100	0.1	20	0.9070828613373492
100	0.1	20	0.8759307228786319
100	0.1	20	0.9189039807081826
100	0.1	20	0.8706722528937206
100	0.1	20	0.8945735038814421
100	0.1	20	0.9165943041094833
100	0.1	30	0.8411614499171152
100	0.1	30	0.8595161276616609
100	0.1	30	0.8960276954093043
100	0.1	30	0.882328663013808
100	0.1	30	0.8896915315900787
100	0.1	30	0.8903062620617312
100	0.1	40	0.9223807293697465
100	0.1	40	0.9073288918489288
100	0.1	40	0.9393677245912223
100	0.1	40	0.9290530247097168
100	0.1	40	0.9265377394546275
100	0.1	40	0.9128954527331737
100	0.1	50	0.9247195796683803
100	0.1	50	0.9118983686381276
100	0.1	50	0.9162029721614824
100	0.1	50	0.9207500325824575
100	0.1	50	0.9096137550778456
100	0.1	50	0.8673151871855055
100	0.15848931924611143	1	0.5499196112461393
100	0.15848931924611143	1	0.5598334862850893
100	0.15848931924611143	1	0.5545315952888417
100	0.15848931924611143	1	0.5334801970528643
100	0.15848931924611143	1	0.5524265094318073
100	0.15848931924611143	1	0.5438841703336382
100	0.15848931924611143	5	0.6798590805968711
100	0.15848931924611143	5	0.6707226158856597
100	0.15848931924611143	5	0.6408894983177403
100	0.15848931924611143	5	0.7092130587218822
100	0.15848931924611143	5	0.6360704077130755
100	0.15848931924611143	5	0.6738752042655484
100	0.15848931924611143	10	0.7133331016349655
100	0.15848931924611143	10	0.7418393948341785
100	0.15848931924611143	10	0.7416107996064307
100	0.15848931924611143	10	0.7603498202134017
100	0.15848931924611143	10	0.7523492411164865
100	0.15848931924611143	10	0.7613214180267712
100	0.15848931924611143	20	0.7672349682767837
100	0.15848931924611143	20	0.7302331431754951
100	0.15848931924611143	20	0.8007472900544058
100	0.15848931924611143	20	0.749448808891609
100	0.15848931924611143	20	0.8009860312706095
100	0.15848931924611143	20	0.7797231866820634
100	0.15848931924611143	30	0.7822540613623608
100	0.15848931924611143	30	0.7516100469840588
100	0.15848931924611143	30	0.8328501738174189
100	0.15848931924611143	30	0.7772980502654279
100	0.15848931924611143	30	0.7185570353511707
100	0.15848931924611143	30	0.7683495472511913
100	0.15848931924611143	40	0.8403482647726495
100	0.15848931924611143	40	0.8156845831918941
100	0.15848931924611143	40	0.7674533845635966
100	0.15848931924611143	40	0.8161608050284737
100	0.15848931924611143	40	0.7943876908991229
100	0.15848931924611143	40	0.8737498021133578
100	0.15848931924611143	50	0.781508845867608
100	0.15848931924611143	50	0.7822340554911492
100	0.15848931924611143	50	0.8229871861392388
100	0.15848931924611143	50	0.7603583070516252
100	0.15848931924611143	50	0.8325329226150209
100	0.15848931924611143	50	0.8248360063912467
100	0.25118864315095807	1	0.5240017495784103
100	0.25118864315095807	1	0.532827316916885
100	0.25118864315095807	1	0.5175697484764225
100	0.25118864315095807	1	0.5198244628286325
100	0.25118864315095807	1	0.5306632343010389
100	0.25118864315095807	1	0.5155635884705685
100	0.25118864315095807	5	0.6209574885059637
100	0.25118864315095807	5	0.5905045712137842
100	0.25118864315095807	5	0.5689303615625013
100	0.25118864315095807	5	0.5576412676322788
100	0.25118864315095807	5	0.6135688843938395
100	0.25118864315095807	5	0.6023241861042042
100	0.25118864315095807	10	0.6244469778885697
100	0.25118864315095807	10	0.6692772379835167
100	0.25118864315095807	10	0.6588667172829664
100	0.25118864315095807	10	0.6341030652078424
100	0.25118864315095807	10	0.6567036064650392
100	0.25118864315095807	10	0.5887329651751672
100	0.25118864315095807	20	0.7353364590397128
100	0.25118864315095807	20	0.6657637838556361
100	0.25118864315095807	20	0.7172102841988104
100	0.25118864315095807	20	0.6748510093521191
100	0.25118864315095807	20	0.695212426661192
100	0.25118864315095807	20	0.7036535532114678
100	0.25118864315095807	30	0.6787290361136865
100	0.25118864315095807	30	0.69336994440073
100	0.25118864315095807	30	0.6499940159801861
100	0.25118864315095807	30	0.7056348601150119
100	0.25118864315095807	30	0.6575495359455178
100	0.25118864315095807	30	0.6800326196010661
100	0.25118864315095807	40	0.7376478115709414
100	0.25118864315095807	40	0.6979016016211169
100	0.25118864315095807	40	0.6703941415389649
100	0.25118864315095807	40	0.6954798180406726
100	0.25118864315095807	40	0.7801157958843996
100	0.25118864315095807	40	0.7382694940834394
100	0.25118864315095807	50	0.7502222565236741
100	0.25118864315095807	50	0.7087285875021603
100	0.25118864315095807	50	0.6940315383664342
100	0.25118864315095807	50	0.7155860230638772
100	0.25118864315095807	50	0.6901056674601053
100	0.25118864315095807	50	0.7033752875789295
100	0.3981071705534973	1	0.5126604999901331
100	0.3981071705534973	1	0.5259073573177043
100	0.3981071705534973	1	0.5142914578803598
100	0.3981071705534973	1	0.5204716335097646
100	0.3981071705534973	1	0.5135649317571161
100	0.3981071705534973	1	0.5194670406676777
100	0.3981071705534973	5	0.564488814385838
100	0.3981071705534973	5	0.5606463603383262
100	0.3981071705534973	5	0.5629364234811325
100	0.3981071705534973	5	0.5341372049389848
100	0.3981071705534973	5	0.5804673599895633
100	0.3981071705534973	5	0.57081806782313
100	0.3981071705534973	10	0.56016225029111
100	0.3981071705534973	10	0.5447809438914804
100	0.3981071705534973	10	0.5898682686822709
100	0.3981071705534973	10	0.6474606656628924
100	0.3981071705534973	10	0.5751212846087512
100	0.3981071705534973	10	0.5911945453467715
100	0.3981071705534973	20	0.6689966301208554
100	0.3981071705534973	20	0.6016691110570719
100	0.3981071705534973	20	0.5938770283113952
100	0.3981071705534973	20	0.631642431005565
100	0.3981071705534973	20	0.6123124658267152
100	0.3981071705534973	20	0.6114087627925048
100	0.3981071705534973	30	0.6290941005640804
100	0.3981071705534973	30	0.6109598087695008
100	0.3981071705534973	30	0.6323729802529071
100	0.3981071705534973	30	0.6074089268388541
100	0.3981071705534973	30	0.5874326127813998
100	0.3981071705534973	30	0.6096178087457451
100	0.3981071705534973	40	0.6330258246342485
100	0.3981071705534973	40	0.6168250435025918
100	0.3981071705534973	40	0.5981931189313467
100	0.3981071705534973	40	0.6505278278469475
100	0.3981071705534973	40	0.7052578923418945
100	0.3981071705534973	40	0.6479995541921434
100	0.3981071705534973	50	0.6374991351469764
100	0.3981071705534973	50	0.5648034120150894
100	0.3981071705534973	50	0.5846894796935111
100	0.3981071705534973	50	0.6237702197554508
100	0.3981071705534973	50	0.6005808899560405
100	0.3981071705534973	50	0.6760562504893833
100	0.6309573444801934	1	0.5092781818772824
100	0.6309573444801934	1	0.5133556871287835
100	0.6309573444801934	1	0.5120895003422822
100	0.6309573444801934	1	0.5094021529976288
100	0.6309573444801934	1	0.5097639816455435
100	0.6309573444801934	1	0.5123734922479094
100	0.6309573444801934	5	0.5437460753531794
100	0.6309573444801934	5	0.5522529253855396
100	0.6309573444801934	5	0.5253049511386781
100	0.6309573444801934	5	0.523572696420681
100	0.6309573444801934	5	0.5367115128386766
100	0.6309573444801934	5	0.5426400672958016
100	0.6309573444801934	10	0.5277896603414609
100	0.6309573444801934	10	0.5853989520599471
100	0.6309573444801934	10	0.5373208861402674
100	0.6309573444801934	10	0.5236291253736363
100	0.6309573444801934	10	0.5775185404591805
100	0.6309573444801934	10	0.5710080337920321
100	0.6309573444801934	20	0.5899619850597676
100	0.6309573444801934	20	0.6214933657115657
100	0.6309573444801934	20	0.5517505796524577
100	0.6309573444801934	20	0.5935205611087143
100	0.6309573444801934	20	0.5586736293793592
100	0.6309573444801934	20	0.5588271306728113
100	0.6309573444801934	30	0.5894392076785019
100	0.6309573444801934	30	0.5984983032848332
100	0.6309573444801934	30	0.5621003088261809
100	0.6309573444801934	30	0.5542815910596929
100	0.6309573444801934	30	0.5650100692561847
100	0.6309573444801934	30	0.5810904526791625
100	0.6309573444801934	40	0.6072034678862609
100	0.6309573444801934	40	0.5391722543463799
100	0.6309573444801934	40	0.590036671530201
100	0.6309573444801934	40	0.5911499811284504
100	0.6309573444801934	40	0.5472314797737913
100	0.6309573444801934	40	0.5804293549509261
100	0.6309573444801934	50	0.597839790121518
100	0.6309573444801934	50	0.5847197672348582
100	0.6309573444801934	50	0.5380728670233936
100	0.6309573444801934	50	0.5645460745110938
100	0.6309573444801934	50	0.6187919810698356
100	0.6309573444801934	50	0.5708334958813007
100	1.0	1	0.5059382957278196
100	1.0	1	0.506918992535193
100	1.0	1	0.5095590780561101
100	1.0	1	0.5076062476797581
100	1.0	1	0.5066265557569991
100	1.0	1	0.5105922278580406
100	1.0	5	0.5130723419210205
100	1.0	5	0.5124569789583444
100	1.0	5	0.5221681310515769
100	1.0	5	0.5182854340406969
100	1.0	5	0.5155063174994104
100	1.0	5	0.5211904482903048
100	1.0	10	0.5244280723619456
100	1.0	10	0.5436066705873024
100	1.0	10	0.5222474908520572
100	1.0	10	0.5349590322426485
100	1.0	10	0.5335757595374024
100	1.0	10	0.5165713847522648
100	1.0	20	0.5635101919330763
100	1.0	20	0.5293382364261349
100	1.0	20	0.5394153191432781
100	1.0	20	0.5399090990503704
100	1.0	20	0.528818055663233
100	1.0	20	0.5339273205323928
100	1.0	30	0.5821521683205285
100	1.0	30	0.5938448066681592
100	1.0	30	0.5456906429078205
100	1.0	30	0.5302328017908446
100	1.0	30	0.5585401386439891
100	1.0	30	0.580291241932839
100	1.0	40	0.5525288096433822
100	1.0	40	0.5401687048277796
100	1.0	40	0.5579902077780681
100	1.0	40	0.5447212130284496
100	1.0	40	0.5878445497361613
100	1.0	40	0.5808455258745328
100	1.0	50	0.5486916341899092
100	1.0	50	0.5289798814732911
100	1.0	50	0.5394792109920789
100	1.0	50	0.5401686300023033
100	1.0	50	0.5482150637088822
100	1.0	50	0.5444960771033185
150	0.01	1	0.9254698585636925
150	0.01	1	0.9353670376679412
150	0.01	1	0.9258475547921478
150	0.01	1	0.9333871357352955
150	0.01	1	0.9307745475248568
150	0.01	1	0.9360478476456187
150	0.01	5	0.9995059318539317
150	0.01	5	0.9994547385578574
150	0.01	5	0.9996043091747442
150	0.01	5	0.998846584821557
150	0.01	5	0.9997395844077638
150	0.01	5	0.9995562959950323
150	0.01	10	0.9999878969705425
150	0.01	10	0.9998562043075981
150	0.01	10	0.9990118516133027
150	0.01	10	0.9999319354966318
150	0.01	10	0.9999625229193524
150	0.01	10	0.9999167274909434
150	0.01	20	0.9999995316846024
150	0.01	20	0.999998643490801
150	0.01	20	0.9999992871706949
150	0.01	20	0.99998978378543
150	0.01	20	0.9999821481532206
150	0.01	20	0.9999981151155727
150	0.01	30	0.9999999712783755
150	0.01	30	0.9999966670622208
150	0.01	30	0.9999974025628967
150	0.01	30	0.9999998343647318
150	0.01	30	0.9999986074844724
150	0.01	30	0.999999550255947
150	0.01	40	0.9999999901709459
150	0.01	40	0.9999999188653832
150	0.01	40	0.9999991408718502
150	0.01	40	0.999999365231228
150	0.01	40	0.9999997860757435
150	0.01	40	0.9999998576227073
150	0.01	50	0.9999999989826623
150	0.01	50	0.9999999997221508
150	0.01	50	0.9999999951581758
150	0.01	50	0.9999999985963534
150	0.01	50	0.9999999812244202
150	0.01	50	0.9999999993767866
150	0.015848931924611134	1	0.8861432096944699
150	0.015848931924611134	1	0.870939970098435
150	0.015848931924611134	1	0.8933160962801903
150	0.015848931924611134	1	0.8937999375527546
150	0.015848931924611134	1	0.8942690374954607
150	0.015848931924611134	1	0.878795398258603
150	0.015848931924611134	5	0.996552468470853
150	0.015848931924611134	5	0.9984239747803476
150	0.015848931924611134	5	0.9983026333490989
150	0.015848931924611134	5	0.9990204252795618
150	0.015848931924611134	5	0.9972849699472288
150	0.015848931924611134	5	0.9980473384621377
150	0.015848931924611134	10	0.9978362686909494
150	0.015848931924611134	10	0.9994606382806516
150	0.015848931924611134	10	0.999481175315194
150	0.015848931924611134	10	0.9987569685895004
150	0.015848931924611134	10	0.999591643755339
150	0.015848931924611134	10	0.9997067059352999
150	0.015848931924611134	20	0.9996987682083192
150	0.015848931924611134	20	0.9999603742038583
150	0.015848931924611134	20	0.9997579074728504
150	0.015848931924611134	20	0.9999493932320703
150	0.015848931924611134	20	0.9997113408282335
150	0.015848931924611134	20	0.9999436743003571
150	0.015848931924611134	30	0.9999538828735526
150	0.015848931924611134	30	0.9999739980768693
150	0.015848931924611134	30	0.9999942832040021
150	0.015848931924611134	30	0.999986540600165
150	0.015848931924611134	30	0.9996661855126301
150	0.015848931924611134	30	0.9991939326763999
150	0.015848931924611134	40	0.9997545106301758
150	0.015848931924611134	40	0.9999985735156086
150	0.015848931924611134	40	0.9999895590698263
150	0.015848931924611134	40	0.9999891069984137
150	0.015848931924611134	40	0.9999926504515254
150	0.015848931924611134	40	0.999850020213424
150	0.015848931924611134	50	0.9999912867486167
150	0.015848931924611134	50	0.9999994363547713
150	0.015848931924611134	50	0.9999933970080723
150	0.015848931924611134	50	0.9999414820074967
150	0.015848931924611134	50	0.9999754293086472
150	0.015848931924611134	50	0.9999969228926741
150	0.025118864315095794	1	0.8374339102261106
150	0.025118864315095794	1	0.8219771323060248
150	0.025118864315095794	1	0.8298216707815195
150	0.025118864315095794	1	0.8192615559667525
150	0.025118864315095794	1	0.8081673028944103
150	0.025118864315095794	1	0.8177795201231584
150	0.025118864315095794	5	0.9917664150895873
150	0.025118864315095794	5	0.9941565815094121
150	0.025118864315095794	5	0.9854926652791848
150	0.025118864315095794	5	0.9922283046164128
150	0.025118864315095794	5	0.9953333375917084
150	0.025118864315095794	5	0.989419726511268
150	0.025118864315095794	10	0.9982024040829901
150	0.025118864315095794	10	0.9947605509847848
150	0.025118864315095794	10	0.9947123804802405
150	0.025118864315095794	10	0.995416381831873
150	0.025118864315095794	10	0.9990285580972387
150	0.025118864315095794	10	0.9990322372416747
150	0.025118864315095794	20	0.9996640701337528
150	0.025118864315095794	20	0.9995868728922841
150	0.025118864315095794	20	0.9995841763498355
150	0.025118864315095794	20	0.9993298597748331
150	0.025118864315095794	20	0.9998254316716519
150	0.025118864315095794	20	0.999033334823053
150	0.025118864315095794	30	0.9996803886673408
150	0.025118864315095794	30	0.998340304908797
150	0.025118864315095794	30	0.9996469035894641
150	0.025118864315095794	30	0.9995572483582801
150	0.025118864315095794	30	0.999856197862585
150	0.025118864315095794	30	0.9994936037898817
150	0.025118864315095794	40	0.9988488546272597
150	0.025118864315095794	40	0.9992154985737882
150	0.025118864315095794	40	0.9987219692257491
150	0.025118864315095794	40	0.9994992616773507
150	0.025118864315095794	40	0.9998326980588798
150	0.025118864315095794	40	0.999925146072581
150	0.025118864315095794	50	0.9990297391894534
150	0.025118864315095794	50	0.9988252095005234
150	0.025118864315095794	50	0.999898036466843
150	0.025118864315095794	50	0.9999841630594924
150	0.025118864315095794	50	0.9989690743988485
150	0.025118864315095794	50	0.999934960776615
150	0.039810717055349734	1	0.7228445506167929
150	0.039810717055349734	1	0.7108199769546806
150	0.039810717055349734	1	0.7378995056869214
150	0.039810717055349734	1	0.7336315660052184
150	0.039810717055349734	1	0.7386563872211065
150	0.039810717055349734	1	0.729242451311096
150	0.039810717055349734	5	0.9646768791529415
150	0.039810717055349734	5	0.9679205007641365
150	0.039810717055349734	5	0.9626146348433778
150	0.039810717055349734	5	0.9739574327628738
150	0.039810717055349734	5	0.9700368661124575
150	0.039810717055349734	5	0.9745508684177895
150	0.039810717055349734	10	0.9918280846320272
150	0.039810717055349734	10	0.9919992037850748
150	0.039810717055349734	10	0.9840419299495694
150	0.039810717055349734	10	0.9778552750624971
150	0.039810717055349734	10	0.9941541243987401
150	0.039810717055349734	10	0.990283241360896
150	0.039810717055349734	20	0.9963463091653997
150	0.039810717055349734	20	0.9904579477849903
150	0.039810717055349734	20	0.9916180996372533
150	0.039810717055349734	20	0.9964644143854808
150	0.039810717055349734	20	0.996231041247422
150	0.039810717055349734	20	0.9917411660773479
150	0.039810717055349734	30	0.9902940367311838
150	0.039810717055349734	30	0.9905694923232227
150	0.039810717055349734	30	0.9882185132389659
150	0.039810717055349734	30	0.990344140831701
150	0.039810717055349734	30	0.9847673462803771
150	0.039810717055349734	30	0.9969788672933656
150	0.039810717055349734	40	0.9981576929380587
150	0.039810717055349734	40	0.9952890852312694
150	0.039810717055349734	40	0.9942214606926557
150	0.039810717055349734	40	0.996081944455339
150	0.039810717055349734	40	0.9910176777429124
150	0.039810717055349734	40	0.9924291565660162
150	0.039810717055349734	50	0.9904943307259544
150	0.039810717055349734	50	0.9948122398436542
150	0.039810717055349734	50	0.9963551177972637
150	0.039810717055349734	50	0.9912888442100839
150	0.039810717055349734	50	0.9942909521323473
150	0.039810717055349734	50	0.9986751631306986
150	0.06309573444801933	1	0.6424389291496794
150	0.06309573444801933	1	0.6371879877534031
150	0.06309573444801933	1	0.6666188360940306
150	0.06309573444801933	1	0.6473446815759182
150	0.06309573444801933	1	0.6490377649122203
150	0.06309573444801933	1	0.6421818628205154
150	0.06309573444801933	5	0.8883556049794913
150	0.06309573444801933	5	0.9089958392721624
150	0.06309573444801933	5	0.8953582851107266
150	0.06309573444801933	5	0.8904309467659294
150	0.06309573444801933	5	0.917162821054742
150	0.06309573444801933	5	0.9034750978935105
150	0.06309573444801933	10	0.9285429142547175
150	0.06309573444801933	10	0.9347945660680504
150	0.06309573444801933	10	0.9353954696055561
150	0.06309573444801933	10	0.933253845237746
150	0.06309573444801933	10	0.9108097275384142
150	0.06309573444801933	10	0.9275410881118223
150	0.06309573444801933	20	0.9710613467092418
150	0.06309573444801933	20	0.9721944969786058
150	0.06309573444801933	20	0.9716153754910676
150	0.06309573444801933	20	0.9692007068116174
150	0.06309573444801933	20	0.9433922916747544
150	0.06309573444801933	20	0.9608690359684394
150	0.06309573444801933	30	0.9776591023608144
150	0.06309573444801933	30	0.965277882528416
150	0.06309573444801933	30	0.9718974130742272
150	0.06309573444801933	30	0.9743355208083361
150	0.06309573444801933	30	0.9762865219209805
150	0.06309573444801933	30	0.9693183947879564
150	0.06309573444801933	40	0.9794109562997113
150	0.06309573444801933	40	0.9713014059957902
150	0.06309573444801933	40	0.9743998242723871
150	0.06309573444801933	40	0.9770212624764174
150	0.06309573444801933	40	0.9503473195036786
150	0.06309573444801933	40	0.9671765566985004
150	0.06309573444801933	50	0.9804045022383006
150	0.06309573444801933	50	0.9490392998990909
150	0.06309573444801933	50	0.9670296452512289
150	0.06309573444801933	50	0.955507929622638
150	0.06309573444801933	50	0.9722734340317826
150	0.06309573444801933	50	0.9698445277860828
150	0.1	1	0.5728509412120741
150	0.1	1	0.5779246280385846
150	0.1	1	0.5951887801090703
150	0.1	1	0.5743500871585012
150	0.1	1	0.593672975232633
150	0.1	1	0.5759550798607302
150	0.1	5	0.7471088080769331
150	0.1	5	0.7858571644530988
150	0.1	5	0.7841145153385333
150	0.1	5	0.7698606611147945
150	0.1	5	0.7468388947205716
150	0.1	5	0.7698580426494525
150	0.1	10	0.8049605319620322
150	0.1	10	0.8645212169324278
150	0.1	10	0.824400908938007
150	0.1	10	0.8476814827873226
150	0.1	10	0.8544214952395283
150	0.1	10	0.8424897758526656
150	0.1	20	0.8904337759949913
150	0.1	20	0.8818037492026841
150	0.1	20	0.8869123152570706
150	0.1	20	0.864227073653013
150	0.1	20	0.8803887054862958
150	0.1	20	0.8573884807267382
150	0.1	30	0.8397086929464557
150	0.1	30	0.9251037539104764
150	0.1	30	0.8652462722711163
150	0.1	30	0.9091497745788389
150	0.1	30	0.8874263509076628
150	0.1	30	0.8604295598679477
150	0.1	40	0.9151368763295638
150	0.1	40	0.8738215103270823
150	0.1	40	0.8794300639894775
150	0.1	40	0.8950623155352675
150	0.1	40	0.9245038835293575
150	0.1	40	0.9310335603603519
150	0.1	50	0.9060755959527113
150	0.1	50	0.9195855193283068
150	0.1	50	0.8895182831115571
150	0.1	50	0.9157843324688095
150	0.1	50	0.9075718688069333
150	0.1	50	0.8973016803712683
150	0.15848931924611143	1	0.5422233873599149
150	0.15848931924611143	1	0.5428941033411209
150	0.15848931924611143	1	0.5453064127202629
150	0.15848931924611143	1	0.5454428500870214
150	0.15848931924611143	1	0.5450900514995435
150	0.15848931924611143	1	0.5373244927680689
150	0.15848931924611143	5	0.6463992740984437
150	0.15848931924611143	5	0.693857787037716
150	0.15848931924611143	5	0.6861919671971582
150	0.15848931924611143	5	0.6360545925546687
150	0.15848931924611143	5	0.6636917449882731
150	0.15848931924611143	5	0.6970679758748769
150	0.15848931924611143	10	0.732797444998412
150	0.15848931924611143	10	0.7949768917285727
150	0.15848931924611143	10	0.7529105878474902
150	0.15848931924611143	10	0.777685139960107
150	0.15848931924611143	10	0.72786719764822
150	0.15848931924611143	10	0.7724440739696683
150	0.15848931924611143	20	0.8307940989738578
150	0.15848931924611143	20	0.780256439671456
150	0.15848931924611143	20	0.7708235544922023
150	0.15848931924611143	20	0.8010000659043985
150	0.15848931924611143	20	0.8573033673163242
150	0.15848931924611143	20	0.7719643158375463
150	0.15848931924611143	30	0.7881886429106738
150	0.15848931924611143	30	0.7659344371642872
150	0.15848931924611143	30	0.7585040162906639
150	0.15848931924611143	30	0.7777537000467307
150	0.15848931924611143	30	0.8353108888540354
150	0.15848931924611143	30	0.7536906860389962
150	0.15848931924611143	40	0.8438089022220435
150	0.15848931924611143	40	0.8200885252722181
150	0.15848931924611143	40	0.8052230091085978
150	0.15848931924611143	40	0.8011615767612195
150	0.15848931924611143	40	0.8525225243632044
150	0.15848931924611143	40	0.8182280726544525
150	0.15848931924611143	50	0.8070985032963729
150	0.15848931924611143	50	0.8320796301248856
150	0.15848931924611143	50	0.7913778166596193
150	0.15848931924611143	50	0.7730185684637534
150	0.15848931924611143	50	0.8391498540100109
150	0.15848931924611143	50	0.788976334794931
150	0.25118864315095807	1	0.5285474120382242
150	0.25118864315095807	1	0.52658527353795
150	0.25118864315095807	1	0.5292579172563193
150	0.25118864315095807	1	0.5274698147217655
150	0.25118864315095807	1	0.5209345279483846
150	0.25118864315095807	1	0.5270414145817054
150	0.25118864315095807	5	0.5894426720167067
150	0.25118864315095807	5	0.5743890385135386
150	0.25118864315095807	5	0.5809331558442693
150	0.25118864315095807	5	0.6167191583541939
150	0.25118864315095807	5	0.5941008610494198
150	0.25118864315095807	5	0.5923644811368362
150	0.25118864315095807	10	0.6475695290089164
150	0.25118864315095807	10	0.6574207468859851
150	0.25118864315095807	10	0.6413283631485414
150	0.25118864315095807	10	0.6566401002009011
150	0.25118864315095807	10	0.6145102744066933
150	0.25118864315095807	10	0.6774039442684281
150	0.25118864315095807	20	0.6862717826485702
150	0.25118864315095807	20	0.6982153706858188
150	0.25118864315095807	20	0.6478147883282939
150	0.25118864315095807	20	0.689305372672423
150	0.25118864315095807	20	0.6444024588806259
150	0.25118864315095807	20	0.7254568143938263
150	0.25118864315095807	30	0.7183302655407844
150	0.25118864315095807	30	0.7093475583672139
150	0.25118864315095807	30	0.7128842340525423
150	0.25118864315095807	30	0.6863170033769497
150	0.25118864315095807	30	0.6836041722336639
150	0.25118864315095807	30	0.7150477438818454
150	0.25118864315095807	40	0.671456141812058
150	0.25118864315095807	40	0.6902509451754221
150	0.25118864315095807	40	0.7149383599452459
150	0.25118864315095807	40	0.6576549704091791
150	0.25118864315095807	40	0.7281211142471493
150	0.25118864315095807	40	0.6945570780353719
150	0.25118864315095807	50	0.706618867627831
150	0.25118864315095807	50	0.6870002308058097
150	0.25118864315095807	50	0.7003190452815371
150	0.25118864315095807	50	0.7254788360362259
150	0.25118864315095807	50	0.6853238759736245
150	0.25118864315095807	50	0.6735878860801993
150	0.3981071705534973	1	0.5141284826498338
150	0.3981071705534973	1	0.5157241210973958
150	0.3981071705534973	1	0.5123147004574091
150	0.3981071705534973	1	0.5135950518427045
150	0.3981071705534973	1	0.5190664192670084
150	0.3981071705534973	1	0.5137116608959881
150	0.3981071705534973	5	0.5572903688322695
150	0.3981071705534973	5	0.5446049567437117
150	0.3981071705534973	5	0.5482699299348601
150	0.3981071705534973	5	0.5776822455400289
150	0.3981071705534973	5	0.5529028435474648
150	0.3981071705534973	5	0.5472310597540726
150	0.3981071705534973	10	0.5717671140177412
150	0.3981071705534973	10	0.6081750988152179
150	0.3981071705534973	10	0.5472373305330386
150	0.3981071705534973	10	0.5796849762048426
150	0.3981071705534973	10	0.5690937770390084
150	0.3981071705534973	10	0.5748697909974588
150	0.3981071705534973	20	0.5895400741590496
150	0.3981071705534973	20	0.611499352051038
150	0.3981071705534973	20	0.5938407483946891
150	0.3981071705534973	20	0.609763276567897
150	0.3981071705534973	20	0.6445976344799277
150	0.3981071705534973	20	0.5774263988258929
150	0.3981071705534973	30	0.6732178918211574
150	0.3981071705534973	30	0.6102661421516158
150	0.3981071705534973	30	0.6208882366900338
150	0.3981071705534973	30	0.6556536278458579
150	0.3981071705534973	30	0.6671527442879276
150	0.3981071705534973	30	0.5803215480712322
150	0.3981071705534973	40	0.6440639958025638
150	0.3981071705534973	40	0.6230883754065486
150	0.3981071705534973	40	0.6260665243084663
150	0.3981071705534973	40	0.61525806517013
150	0.3981071705534973	40	0.6289894331272953
150	0.3981071705534973	40	0.624702422112205
150	0.3981071705534973	50	0.6792498853593505
150	0.3981071705534973	50	0.6182097735444434
150	0.3981071705534973	50	0.6084999297127263
150	0.3981071705534973	50	0.6521705323107222
150	0.3981071705534973	50	0.6785526338236245
150	0.3981071705534973	50	0.6330060435647611
150	0.6309573444801934	1	0.5089020829486921
150	0.6309573444801934	1	0.5074216861191894
150	0.6309573444801934	1	0.5160999601173791
150	0.6309573444801934	1	0.5072914387746369
150	0.6309573444801934	1	0.5107713037011763
150	0.6309573444801934	1	0.5106534720091679
150	0.6309573444801934	5	0.5512213741710449
150	0.6309573444801934	5	0.5244495661390841
150	0.6309573444801934	5	0.543018209277577
150	0.6309573444801934	5	0.5233296628196908
150	0.6309573444801934	5	0.5417131029478012
150	0.6309573444801934	5	0.5291754648776973
150	0.6309573444801934	10	0.5482287445267279
150	0.6309573444801934	10	0.5335224347303997
150	0.6309573444801934	10	0.5683393726211994
150	0.6309573444801934	10	0.5276801045249392
150	0.6309573444801934	10	0.5478001868476355
150	0.6309573444801934	10	0.5524439584703922
150	0.6309573444801934	20	0.5593412818698356
150	0.6309573444801934	20	0.5986770553676612
150	0.6309573444801934	20	0.5965263240429078
150	0.6309573444801934	20	0.5831416761571099
150	0.6309573444801934	20	0.5650931857565941
150	0.6309573444801934	20	0.5818722178402153
150	0.6309573444801934	30	0.5575204023334241
150	0.6309573444801934	30	0.5610384807195834
150	0.6309573444801934	30	0.5926523251907267
150	0.6309573444801934	30	0.5618252295382734
150	0.6309573444801934	30	0.581862871456681
150	0.6309573444801934	30	0.5866846120981376
150	0.6309573444801934	40	0.6157251607639851
150	0.6309573444801934	40	0.6144790228941721
150	0.6309573444801934	40	0.56729724796798
150	0.6309573444801934	40	0.5628591021873872
150	0.6309573444801934	40	0.5627399534762161
150	0.6309573444801934	40	0.5823083974819839
150	0.6309573444801934	50	0.6057445412758556
150	0.6309573444801934	50	0.5568193351715615
150	0.6309573444801934	50	0.5940670402514245
150	0.6309573444801934	50	0.5726237407980851
150	0.6309573444801934	50	0.6124667952614877
150	0.6309573444801934	50	0.5729052187214133
150	1.0	1	0.5046643186277779
150	1.0	1	0.5061894301223582
150	1.0	1	0.505567526486373
150	1.0	1	0.5097057664504293
150	1.0	1	0.504736358153592
150	1.0	1	0.5052572886076457
150	1.0	5	0.5122121318346403
150	1.0	5	0.5129389868681794
150	1.0	5	0.5073947710178938
150	1.0	5	0.5146081879515018
150	1.0	5	0.5346999055451357
150	1.0	5	0.5192570051794461
